"Drug1_Drug2","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree","network"
"A22_Clindamycin",2,2,2,5,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Doxycycline",2,2,3,5,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Imipenem",4,2,3,5,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Levofloxacin",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Meropenem",4,2,3,5,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Metformin",5,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Moxifloxacin",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Novobiocin",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Penicillin G",4,2,3,5,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Piperacillin",4,2,3,5,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Rifampicin",3,4,4,5,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Aztreonam",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Cefaclor",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Cefotaxime",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Cephalexin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Ciprofloxacin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Clindamycin",4,2,2,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Doxycycline",4,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Imipenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Levofloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Mecillinam",4,1,1,9,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Meropenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Amoxicillin_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Cefaclor",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Cefotaxime",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Cephalexin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Ciprofloxacin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Clindamycin",4,2,2,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Doxycycline",4,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Imipenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Levofloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Mecillinam",4,1,1,9,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Meropenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Aztreonam_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Cefotaxime",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Cephalexin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Ciprofloxacin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Clindamycin",4,2,2,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Doxycycline",4,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Imipenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Levofloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Mecillinam",4,1,1,9,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Meropenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefaclor_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Cephalexin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Ciprofloxacin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Clindamycin",4,2,2,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Doxycycline",4,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Imipenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Levofloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Mecillinam",4,1,1,9,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Meropenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cefotaxime_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Ciprofloxacin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Clindamycin",4,2,2,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Doxycycline",4,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Imipenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Levofloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Mecillinam",4,1,1,9,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Meropenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Cephalexin_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Clindamycin",4,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Doxycycline",3,2,2,12,7,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Imipenem",6,2,3,12,8,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Levofloxacin",4,1,1,12,6,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Meropenem",6,2,3,12,8,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Metformin",4,1,1,12,6,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Moxifloxacin",4,1,1,12,6,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Novobiocin",1,1,1,12,6,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Penicillin G",6,2,3,12,8,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Piperacillin",6,2,3,12,8,"LC.INT.EcoliNet.764gene.1073link.txt"
"Ciprofloxacin_Rifampicin",4,2,3,8,6,"LC.INT.EcoliNet.764gene.1073link.txt"
"Clindamycin_Rifampicin",2,2,2,4,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Imipenem",5,2,2,3,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Levofloxacin",4,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Meropenem",5,2,2,3,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Metformin",6,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Moxifloxacin",4,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Novobiocin",4,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Penicillin G",5,2,2,3,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Piperacillin",5,2,2,3,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Doxycycline_Rifampicin",3,2,2,4,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Levofloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Mecillinam",4,1,1,9,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Meropenem",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Imipenem_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Meropenem",5,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Moxifloxacin",6,1,1,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Novobiocin",5,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Penicillin G",5,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Piperacillin",5,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Levofloxacin_Rifampicin",5,2,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Meropenem",3,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Metformin",5,1,1,1,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Moxifloxacin",5,1,1,4,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Novobiocin",4,1,1,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Penicillin G",3,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Piperacillin",3,1,1,2,2,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Rifampicin",3,1,1,4,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Mecillinam_Triclosan",4,1,1,1,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Metformin",6,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Moxifloxacin",5,2,2,7,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Novobiocin",5,2,3,8,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Penicillin G",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Meropenem_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Moxifloxacin",5,1,1,1,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Novobiocin",5,1,1,1,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"Metformin_Rifampicin",6,1,1,4,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Novobiocin",5,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Penicillin G",5,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Piperacillin",5,1,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Moxifloxacin_Rifampicin",5,2,2,6,4,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Penicillin G",6,2,3,12,8,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Piperacillin",6,2,3,12,8,"LC.INT.EcoliNet.764gene.1073link.txt"
"Novobiocin_Rifampicin",4,2,3,8,6,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Piperacillin",3,2,2,7,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Penicillin G_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Piperacillin_Rifampicin",4,2,3,6,5,"LC.INT.EcoliNet.764gene.1073link.txt"
"Piperacillin_Triclosan",4,1,1,5,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Pseudomonic acid_Rifampicin",2,1,1,4,3,"LC.INT.EcoliNet.764gene.1073link.txt"
"Pseudomonic acid_Triclosan",4,1,1,1,1,"LC.INT.EcoliNet.764gene.1073link.txt"
"A22_Ciprofloxacin",2,5,5,25,15,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Clindamycin",3,18,18,25,22,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Levofloxacin",2,5,5,25,15,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Metformin",3,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Moxifloxacin",2,5,5,25,15,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"A22_Novobiocin",2,5,5,25,15,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Aztreonam",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Cefaclor",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Cefotaxime",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Cephalexin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Ciprofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Clindamycin",5,2,2,18,10,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Flucytosine",5,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Imipenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Levofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Mecillinam",2,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Meropenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Amoxicillin_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Cefaclor",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Cefotaxime",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Cephalexin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Ciprofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Clindamycin",5,2,2,18,10,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Flucytosine",5,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Imipenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Levofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Mecillinam",2,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Meropenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Aztreonam_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Cefotaxime",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Cephalexin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Ciprofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Clindamycin",5,2,2,18,10,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Flucytosine",5,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Imipenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Levofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Mecillinam",2,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Meropenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefaclor_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Cephalexin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Ciprofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Clindamycin",5,2,2,18,10,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Flucytosine",5,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Imipenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Levofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Mecillinam",2,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Meropenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cefotaxime_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Ciprofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Clindamycin",5,2,2,18,10,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Flucytosine",5,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Imipenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Levofloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Mecillinam",2,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Meropenem",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Metformin",6,1,2,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Moxifloxacin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Novobiocin",6,2,2,8,5,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Penicillin G",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Piperacillin",6,1,1,2,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Sulfamonomethoxine",6,2,2,3,2,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Cephalexin_Triclosan",5,2,2,13,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Clindamycin",4,8,8,18,13,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Flucytosine",3,11,11,25,18,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Imipenem",4,1,1,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Levofloxacin",2,7,7,11,9,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Meropenem",4,1,1,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Metformin",3,2,2,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Moxifloxacin",2,7,7,11,9,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Novobiocin",2,5,5,11,8,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Penicillin G",4,1,1,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Piperacillin",4,1,1,11,6,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Ciprofloxacin_Sulfamonomethoxine",2,3,3,11,7,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Imipenem",4,1,1,25,13,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Levofloxacin",3,7,7,25,16,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Meropenem",4,1,1,25,13,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Metformin",2,2,2,25,14,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
"Flucytosine_Moxifloxacin",3,7,7,25,16,"PG.INT.EcoliNet.v1.1817gene.17504link.txt"
