"network","KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","path.length","K.edge","Degree1","Degree2","adjacency","mean_deg","min_deg","max_deg","min_bet","max_bet","mean_bet","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","clusters","sigma.rate","type","Drug1","Drug2"
"1","eco:b3396_eco:b3426","eco:b3396","eco:b3426","Cefaclor_Metformin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Cefaclor-Metformin","CEC","MF",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.135305245,0.061734082,0.646215292,0.462285284,0.033465329,-0.038916479,"Additivity","Additivity","Antagonism","Additivity","Additivity","Additivity",0,0,1,0,0,0,1,"S","S","S","S","R","R","S","S","S","S","S","S","SS","SS","SS","SS","RS","RS",-1,-1,-1,-1,0,0,-4,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,1,0.00354172479112979,"Additivity-Antagonism","Cefaclor","Metformin"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Penicillin G",1,15,15,15,1,15,15,15,0,0,0,"Cefaclor-Penicillin G","CEC","PEN",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.098012324,-0.087860084,-0.242966446,-0.121944543,-0.107721391,-0.04253101,"Additivity","Additivity","Synergy","Synergy","Synergy","Additivity",0,0,-1,-1,-1,0,-3,"S","S","S","S","R","R","R","S","S","S","R","R","SR","SS","SS","SS","RR","RR",0,-1,-1,-1,1,1,-1,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,14,0.00784670396122041,"Additivity-Synergy","Cefaclor","Penicillin G"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Cefaclor_Penicillin G",1,15,15,15,1,15,15,15,0,0,0,"Cefaclor-Penicillin G","CEC","PEN",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.098012324,-0.087860084,-0.242966446,-0.121944543,-0.107721391,-0.04253101,"Additivity","Additivity","Synergy","Synergy","Synergy","Additivity",0,0,-1,-1,-1,0,-3,"S","S","S","S","R","R","R","S","S","S","R","R","SR","SS","SS","SS","RR","RR",0,-1,-1,-1,1,1,-1,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,14,0.00784670396122041,"Additivity-Synergy","Cefaclor","Penicillin G"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Cefaclor_Penicillin G",1,15,15,15,1,15,15,15,0,0,0,"Cefaclor-Penicillin G","CEC","PEN",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.098012324,-0.087860084,-0.242966446,-0.121944543,-0.107721391,-0.04253101,"Additivity","Additivity","Synergy","Synergy","Synergy","Additivity",0,0,-1,-1,-1,0,-3,"S","S","S","S","R","R","R","S","S","S","R","R","SR","SS","SS","SS","RR","RR",0,-1,-1,-1,1,1,-1,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,14,0.00784670396122041,"Additivity-Synergy","Cefaclor","Penicillin G"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Cefaclor-Piperacillin","CEC","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.082078736,-0.080655113,-0.447316042,-0.27874853,0.05622461,-0.047710496,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","S","R","R","R","S","S","S","S","S","SR","SS","SS","SS","RS","RS",0,-1,-1,-1,0,0,-3,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Cefaclor","Piperacillin"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Cefaclor_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Cefaclor-Piperacillin","CEC","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.082078736,-0.080655113,-0.447316042,-0.27874853,0.05622461,-0.047710496,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","S","R","R","R","S","S","S","S","S","SR","SS","SS","SS","RS","RS",0,-1,-1,-1,0,0,-3,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Cefaclor","Piperacillin"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Cefaclor_Piperacillin",1,15,15,15,1,15,15,15,0,0,0,"Cefaclor-Piperacillin","CEC","PIP",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.082078736,-0.080655113,-0.447316042,-0.27874853,0.05622461,-0.047710496,"Additivity","Additivity","Synergy","Synergy","Additivity","Additivity",0,0,-1,-1,0,0,-2,"S","S","S","S","R","R","R","S","S","S","S","S","SR","SS","SS","SS","RS","RS",0,-1,-1,-1,0,0,-3,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,14,0.00784670396122041,"Additivity-Synergy","Cefaclor","Piperacillin"
"1","eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefaclor_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Cefaclor-Sulfamonomethoxine","CEC","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.05053934,-0.071268486,0.068651423,0.01373386,0.043668347,-0.030850626,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","R","R","R","R","R","R","SR","SR","SR","SR","RR","RR",0,0,0,0,1,1,2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,11,0.00094593912963409,"Additivity","Cefaclor","Sulfamonomethoxine"
"1","eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefaclor_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Cefaclor-Sulfamonomethoxine","CEC","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.05053934,-0.071268486,0.068651423,0.01373386,0.043668347,-0.030850626,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","R","R","R","R","R","R","SR","SR","SR","SR","RR","RR",0,0,0,0,1,1,2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,11,0.00094593912963409,"Additivity","Cefaclor","Sulfamonomethoxine"
"1","eco:b3396_eco:b3177","eco:b3396","eco:b3177","Cefaclor_Sulfamonomethoxine",Inf,0,15,3,0,9,3,15,0,0,0,"Cefaclor-Sulfamonomethoxine","CEC","SMM",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.05053934,-0.071268486,0.068651423,0.01373386,0.043668347,-0.030850626,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","R","R","R","R","R","R","SR","SR","SR","SR","RR","RR",0,0,0,0,1,1,2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,50,50,50,50,100,100,0.88,0.88,0.85,0.88,0.77,0.81,11,0.00094593912963409,"Additivity","Cefaclor","Sulfamonomethoxine"
"1","eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefaclor_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Cefaclor-Triclosan","CEC","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.078457379,-0.069077505,-0.050593308,-0.079213638,0.033967277,0.031549418,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","R","R","R","R","R","R","SR","SR","SR","SR","RR","RR",0,0,0,0,1,1,2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Cefaclor","Triclosan"
"1","eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefaclor_Triclosan",Inf,0,15,14,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Cefaclor-Triclosan","CEC","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.078457379,-0.069077505,-0.050593308,-0.079213638,0.033967277,0.031549418,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","R","R","R","R","R","R","SR","SR","SR","SR","RR","RR",0,0,0,0,1,1,2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Cefaclor","Triclosan"
"1","eco:b1288_eco:b3396","eco:b1288","eco:b3396","Cefaclor_Triclosan",Inf,0,14,15,0,14.5,14,15,0,6.46666666666667,3.23333333333333,"Cefaclor-Triclosan","CEC","TRI",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.078457379,-0.069077505,-0.050593308,-0.079213638,0.033967277,0.031549418,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","R","R","R","R","R","R","SR","SR","SR","SR","RR","RR",0,0,0,0,1,1,2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99,3,0.00214421771594242,"Additivity","Cefaclor","Triclosan"
"1","eco:b0048_eco:b0084","eco:b0048","eco:b0084","Cefaclor_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Cefaclor-Trimethoprim","CEC","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.06542865,-0.137457937,0.102337273,0.053545253,0.041841562,-0.026783428,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","S","S","R","R","S","S","S","S","R","R","SS","SS","SS","SS","RR","RR",-1,-1,-1,-1,1,1,-2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,5,0.000722353331276633,"Additivity-Synergy","Cefaclor","Trimethoprim"
"1","eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cefaclor_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Cefaclor-Trimethoprim","CEC","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.06542865,-0.137457937,0.102337273,0.053545253,0.041841562,-0.026783428,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","S","S","R","R","S","S","S","S","R","R","SS","SS","SS","SS","RR","RR",-1,-1,-1,-1,1,1,-2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,5,0.000722353331276633,"Additivity-Synergy","Cefaclor","Trimethoprim"
"1","eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cefaclor_Trimethoprim",Inf,0,14,15,0,14.5,14,15,0,142.666666666666,71.333333333333,"Cefaclor-Trimethoprim","CEC","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.06542865,-0.137457937,0.102337273,0.053545253,0.041841562,-0.026783428,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","S","S","R","R","S","S","S","S","R","R","SS","SS","SS","SS","RR","RR",-1,-1,-1,-1,1,1,-2,1,1,0.5,0.5,4,4,0.47,0.55,0,0,0.9,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,5,0.000722353331276633,"Additivity-Synergy","Cefaclor","Trimethoprim"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Cephalexin",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Cephalexin","CTX","LEX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.054826246,0.02185658,-0.042966698,-0.042389718,0.10837719,0.036680225,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"S","S","R","R","S","R","R","R","R","R","R","R","SR","SR","RR","RR","SR","RR",0,0,1,1,0,1,3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,9,0.000821135662615308,"Additivity-Antagonism","Cefotaxime","Cephalexin"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Cefotaxime_Cephalexin",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Cephalexin","CTX","LEX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.054826246,0.02185658,-0.042966698,-0.042389718,0.10837719,0.036680225,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"S","S","R","R","S","R","R","R","R","R","R","R","SR","SR","RR","RR","SR","RR",0,0,1,1,0,1,3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,9,0.000821135662615308,"Additivity-Antagonism","Cefotaxime","Cephalexin"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Cefotaxime_Cephalexin",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Cephalexin","CTX","LEX",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.054826246,0.02185658,-0.042966698,-0.042389718,0.10837719,0.036680225,"Additivity","Additivity","Additivity","Additivity","Antagonism","Additivity",0,0,0,0,1,0,1,"S","S","R","R","S","R","R","R","R","R","R","R","SR","SR","RR","RR","SR","RR",0,0,1,1,0,1,3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,10,10,10,10,16,16,0.84,0.88,0.86,0.87,0.9,0.9,9,0.000821135662615308,"Additivity-Antagonism","Cefotaxime","Cephalexin"
"1","eco:b0084_eco:b3189","eco:b0084","eco:b3189","Cefotaxime_Fosfomycin",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Fosfomycin","CTX","FOF",0,"beta-lactam","other cell wall","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.086770752,-0.156152589,-0.082016559,-0.071541959,-0.131966127,-0.098164736,"Additivity","Synergy","Additivity","Additivity","Synergy","Additivity",0,-1,0,0,-1,0,-2,"S","S","R","R","S","R","S","S","S","R","S","S","SS","SS","RS","RR","SS","RS",-1,-1,0,1,-1,0,-2,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,4,0.0014377877458812,"Additivity-Synergy","Cefotaxime","Fosfomycin"
"1","eco:b0149_eco:b3189","eco:b0149","eco:b3189","Cefotaxime_Fosfomycin",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Fosfomycin","CTX","FOF",0,"beta-lactam","other cell wall","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.086770752,-0.156152589,-0.082016559,-0.071541959,-0.131966127,-0.098164736,"Additivity","Synergy","Additivity","Additivity","Synergy","Additivity",0,-1,0,0,-1,0,-2,"S","S","R","R","S","R","S","S","S","R","S","S","SS","SS","RS","RR","SS","RS",-1,-1,0,1,-1,0,-2,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,4,0.0014377877458812,"Additivity-Synergy","Cefotaxime","Fosfomycin"
"1","eco:b3189_eco:b3396","eco:b3189","eco:b3396","Cefotaxime_Fosfomycin",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Fosfomycin","CTX","FOF",0,"beta-lactam","other cell wall","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.086770752,-0.156152589,-0.082016559,-0.071541959,-0.131966127,-0.098164736,"Additivity","Synergy","Additivity","Additivity","Synergy","Additivity",0,-1,0,0,-1,0,-2,"S","S","R","R","S","R","S","S","S","R","S","S","SS","SS","RS","RR","SS","RS",-1,-1,0,1,-1,0,-2,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.1,0.1,0.05,0.05,15,5,0.39,0.49,0.65,0.77,0,0,4,0.0014377877458812,"Additivity-Synergy","Cefotaxime","Fosfomycin"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Imipenem","CTX","IPM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.120425148,-0.162247698,-0.126510675,-0.061924199,0.303466247,-0.067377466,"Additivity","Synergy","Additivity","Additivity","Antagonism","Additivity",0,-1,0,0,1,0,0,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,3,0.00214421771594242,"Additivity-Antagonism-Synergy","Cefotaxime","Imipenem"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Cefotaxime_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Imipenem","CTX","IPM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.120425148,-0.162247698,-0.126510675,-0.061924199,0.303466247,-0.067377466,"Additivity","Synergy","Additivity","Additivity","Antagonism","Additivity",0,-1,0,0,1,0,0,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,3,0.00214421771594242,"Additivity-Antagonism-Synergy","Cefotaxime","Imipenem"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Cefotaxime_Imipenem",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Imipenem","CTX","IPM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.120425148,-0.162247698,-0.126510675,-0.061924199,0.303466247,-0.067377466,"Additivity","Synergy","Additivity","Additivity","Antagonism","Additivity",0,-1,0,0,1,0,0,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,3,0.00214421771594242,"Additivity-Antagonism-Synergy","Cefotaxime","Imipenem"
"1","eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Meropenem","CTX","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.192565341,-0.199999654,-0.306513719,-0.14933459,0.114267695,-0.04690954,"Synergy","Additivity","Synergy","Additivity","Additivity","Additivity",-1,0,-1,0,0,0,-2,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity-Synergy","Cefotaxime","Meropenem"
"1","eco:b0084_eco:b3396","eco:b0084","eco:b3396","Cefotaxime_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Meropenem","CTX","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.192565341,-0.199999654,-0.306513719,-0.14933459,0.114267695,-0.04690954,"Synergy","Additivity","Synergy","Additivity","Additivity","Additivity",-1,0,-1,0,0,0,-2,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity-Synergy","Cefotaxime","Meropenem"
"1","eco:b0149_eco:b3396","eco:b0149","eco:b3396","Cefotaxime_Meropenem",1,15,15,15,1,15,15,15,0,0,0,"Cefotaxime-Meropenem","CTX","MEM",1,"beta-lactam","beta-lactam","beta-lactam-beta-lactam",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.192565341,-0.199999654,-0.306513719,-0.14933459,0.114267695,-0.04690954,"Synergy","Additivity","Synergy","Additivity","Additivity","Additivity",-1,0,-1,0,0,0,-2,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0,14,0.00784670396122041,"Additivity-Synergy","Cefotaxime","Meropenem"
"1","eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cefotaxime_Metformin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Cefotaxime-Metformin","CTX","MF",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.061928895,0.059585194,0.022727554,0.044265484,-0.427084321,-0.482831252,"Additivity","Additivity","Additivity","Additivity","Synergy","Synergy",0,0,0,0,-1,-1,-2,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,15,0.00367000048246351,"Additivity-Synergy","Cefotaxime","Metformin"
"1","eco:b0149_eco:b3426","eco:b0149","eco:b3426","Cefotaxime_Metformin",Inf,0,15,6,0,10.5,6,15,0,0,0,"Cefotaxime-Metformin","CTX","MF",0,"beta-lactam","human drug","beta-lactam-human drug",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.061928895,0.059585194,0.022727554,0.044265484,-0.427084321,-0.482831252,"Additivity","Additivity","Additivity","Additivity","Synergy","Synergy",0,0,0,0,-1,-1,-2,"S","S","R","R","S","R","S","S","S","S","S","S","SS","SS","RS","RS","SS","RS",-1,-1,0,0,-1,0,-3,0.01,0.01,0.01,0.01,5,5,0.57,0.39,0.71,0.79,0,0.76,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58,15,0.00367000048246351,"Additivity-Synergy","Cefotaxime","Metformin"
