Species,Plate,Column,Row,Drug name,Prestwick,FLC+Prestwick,%Inhibition,Residuals,Hit?
C.gattii,8,5,G,Cytisine (-),97.01,105.5,-8.74,-8.48,
C.gattii,8,5,B,Dacarbazine,101.14,125.14,-23.74,-24.01,
C.gattii,2,6,C,Danazol,87.25,86.61,0.73,0.64,
C.gattii,4,2,F,Dantrolene sodium salt,99.43,120.72,-21.41,-21.29,
C.gattii,1,6,D,Dapsone,109.92,111.54,-1.48,-1.62,
C.gattii,7,8,A,Daunorubicin hydrochloride,144.12,98.9,31.38,45.22,
C.gattii,14,7,E,D-cycloserine,99.55,151.25,-51.94,-51.7,
C.gattii,5,3,F,Debrisoquin sulfate,86.52,86.8,-0.33,-0.28,
C.gattii,13,9,A,Decamethonium bromide,101.68,104.98,-3.24,-3.3,
C.gattii,10,6,A,Deferoxamine mesylate,77.53,86.87,-12.04,-9.34,
C.gattii,2,4,E,Dehydrocholic acid,94.66,98.47,-4.02,-3.81,
C.gattii,12,8,F,Dehydroisoandosterone 3-acetate,95.68,52.26,45.38,43.42,yes
C.gattii,9,5,C,Delcorine,100.37,99.19,1.17,1.17,
C.gattii,9,10,D,Delsoline,95.83,87.05,9.16,8.77,
C.gattii,9,4,D,Deltaline,87.68,92.4,-5.39,-4.72,
C.gattii,8,7,F,Demecarium bromide,112.52,83.84,25.49,28.68,
C.gattii,10,4,D,Demeclocycline hydrochloride,116.32,123.79,-6.42,-7.47,
C.gattii,13,2,A,Denatonium benzoate,91.81,80.02,12.84,11.79,
C.gattii,12,8,H,Deoxycorticosterone,95.93,83.33,13.13,12.6,
C.gattii,13,4,F,Deptropine citrate,118.72,91.04,23.31,27.67,
C.gattii,5,9,G,Dequalinium dichloride,7.31,33.85,-362.86,-26.53,
C.gattii,5,4,C,Desipramine hydrochloride,99.45,123.44,-24.13,-23.99,
C.gattii,2,11,E,Dexamethasone acetate,84.68,98.53,-16.36,-13.85,
C.gattii,5,10,D,Dextromethorphan hydrobromide monohydrate,90.03,95.67,-6.26,-5.64,
C.gattii,2,8,A,Diazoxide,98.26,107.59,-9.5,-9.33,
C.gattii,1,7,H,Dibucaine,99.74,94.09,5.66,5.65,
C.gattii,11,10,A,Dichlorphenamide,104.35,102.67,1.61,1.68,
C.gattii,8,5,D,Diclofenac sodium,102.37,109.73,-7.2,-7.37,
C.gattii,6,11,E,Dicloxacillin sodium salt,106.01,107.09,-1.02,-1.08,
C.gattii,10,6,G,Dicumarol,109.19,95.35,12.68,13.84,
C.gattii,1,9,E,Dicyclomine hydrochloride,102.47,68.23,33.42,34.24,yes
C.gattii,10,9,H,Dienestrol,73.28,37.52,48.79,35.76,yes
C.gattii,4,5,E,Diethylcarbamazine citrate,102.19,103.09,-0.88,-0.9,
C.gattii,10,7,D,Diethylstilbestrol,96.19,95.66,0.54,0.52,
C.gattii,8,10,F,Diflorasone Diacetate,103.66,94.06,9.26,9.6,
C.gattii,1,10,D,Diflunisal,77.1,87.87,-13.96,-10.77,
C.gattii,6,7,D,Digitoxigenin,86.72,96.6,-11.4,-9.88,
C.gattii,12,4,A,Digoxigenin,103.25,105.22,-1.91,-1.97,
C.gattii,6,8,D,Digoxin,98.99,70.49,28.8,28.51,
C.gattii,8,3,A,Dihydroergocristine mesylate,131.23,129.46,1.35,1.78,
C.gattii,2,11,G,Dihydroergotamine tartrate,153.93,131.76,14.4,22.17,
C.gattii,8,10,A,Dihydroergotoxine mesylate,145.46,104.92,27.87,40.54,
C.gattii,2,10,H,Dihydrostreptomycin sulfate,97.73,104.6,-7.03,-6.87,
C.gattii,3,7,H,Dilazep dihydrochloride,120.62,93.31,22.64,27.31,
C.gattii,12,4,C,Diloxanide furoate,91.89,106.53,-15.92,-14.63,
C.gattii,2,5,F,Diltiazem hydrochloride,98.57,96.3,2.31,2.27,
C.gattii,13,4,C,Dimaprit dihydrochloride,101.59,95.89,5.61,5.7,
C.gattii,4,6,C,Dimenhydrinate,100.16,99.89,0.26,0.26,
C.gattii,11,10,C,Dimethadione,92.52,99.12,-7.13,-6.6,
C.gattii,8,11,G,Dimethisoquin hydrochloride,99.7,0.71,99.29,98.99,yes
C.gattii,6,11,F,Dinoprost trometamol,90.76,111.28,-22.6,-20.51,
C.gattii,12,9,B,Dioxybenzone,71.23,65.3,8.32,5.93,
C.gattii,4,11,F,Diperodon hydrochloride,97.46,95.4,2.11,2.06,
C.gattii,1,10,H,Diphemanil methylsulfate,100.87,86.36,14.39,14.51,
C.gattii,1,6,G,Diphenhydramine hydrochloride,91.15,98.14,-7.68,-7,
C.gattii,4,3,B,Diphenidol hydrochloride,94.22,128.88,-36.78,-34.66,
C.gattii,9,8,G,Diphenylpyraline hydrochloride,98.49,86.97,11.69,11.51,
C.gattii,8,3,H,Dipivefrin hydrochloride,112.29,97.67,13.02,14.62,
C.gattii,1,4,D,Diprophylline,91.75,100.35,-9.38,-8.6,
C.gattii,2,3,G,Dipyridamole,93.13,106.26,-14.1,-13.13,
C.gattii,9,4,H,Dipyrone,108.48,115.53,-6.5,-7.05,
C.gattii,7,8,H,Dirithromycin,112.49,120.12,-6.78,-7.62,
C.gattii,4,7,C,Disopyramide,103.86,108.44,-4.41,-4.58,
C.gattii,2,8,B,Disulfiram,3.18,7.47,NA,-4.29,
C.gattii,2,10,C,Dizocilpine maleate,88.35,99.2,-12.27,-10.84,
C.gattii,7,10,H,DO 897/99,114.82,69.2,39.74,45.63,yes
C.gattii,5,3,D,Dobutamine hydrochloride,116.33,108.28,6.92,8.05,
C.gattii,6,2,G,Domperidone maleate,106.35,91.5,13.96,14.85,
C.gattii,14,7,H,Dorzolamide hydrochloride,97.77,95.28,2.55,2.49,
C.gattii,7,9,A,Dosulepin hydrochloride,100.73,63.46,37,37.27,yes
C.gattii,11,9,F,Doxazosin mesylate,139.49,112.01,19.7,27.49,
C.gattii,4,4,C,Doxepin hydrochloride,95.89,91.1,4.99,4.79,
C.gattii,6,9,D,Doxorubicin hydrochloride,129.52,97.18,24.97,32.35,
C.gattii,11,3,F,Doxycycline hydrochloride,119.4,112.74,5.57,6.65,
C.gattii,1,8,C,Doxylamine succinate,100.11,112.78,-12.66,-12.67,
C.gattii,10,10,G,Drofenine hydrochloride,93.18,66.13,29.03,27.05,
C.gattii,5,11,D,Droperidol,91.67,98.53,-7.48,-6.86,
C.gattii,4,6,A,"Dropropizine (R,S)",111.7,113.64,-1.73,-1.93,
C.gattii,14,6,E,Dubinidine,112.07,102.75,8.31,9.32,
C.gattii,4,5,C,Dyclonine hydrochloride,77.09,87.21,-13.12,-10.11,
C.gattii,9,2,D,Dydrogesterone,77.21,77.35,-0.18,-0.14,
C.gattii,10,11,B,Ebselen,0,0,NA,0,
C.gattii,8,8,E,Eburnamonine (-),100.22,87.78,12.41,12.44,
C.gattii,4,5,G,Econazole nitrate,0,15.15,#¿NOMBRE?,-15.15,
C.gattii,2,4,A,Edrophonium chloride,95.04,97.33,-2.41,-2.29,
C.gattii,8,5,F,Ellipticine,0,1.43,NA,-1.43,
C.gattii,8,11,A,Emetine dihydrochloride,75.55,87,-15.17,-11.46,
C.gattii,4,5,H,Enalapril maleate,96.88,112.81,-16.44,-15.93,
C.gattii,13,4,A,Enilconazole,0,14.47,NA,-14.47,
C.gattii,5,4,D,Enoxacin,89.93,105.64,-17.47,-15.71,
C.gattii,6,11,D,Epiandrosterone,77.42,10.58,86.34,66.84,yes
C.gattii,9,3,A,Epicatechin-(-),146.45,90.31,38.34,56.14,
C.gattii,1,3,D,Epirizole,98.97,96.88,2.1,2.08,
C.gattii,13,7,E,Epitiostanol,101.98,119.98,-17.65,-18,
C.gattii,8,7,H,Epivincamine,114.12,99.42,12.88,14.7,
C.gattii,11,11,E,Equilin,71.14,96.75,-36,-25.61,
C.gattii,10,8,A,Ergocryptine-alpha,128.23,94.9,25.99,33.33,
C.gattii,2,2,H,Erythromycin,101.81,117.36,-15.27,-15.55,
C.gattii,12,11,F,Esculetin,101.64,105.37,-3.67,-3.73,
C.gattii,12,3,B,Esculin Hydrate,101.8,107.9,-6,-6.1,
C.gattii,8,7,A,"Eserine sulfate, physostigmine sulfate",71.54,115.07,-60.85,-43.53,
C.gattii,6,2,E,Estradiol-17 beta,80.06,102.18,-27.63,-22.12,
C.gattii,14,7,F,Estriol,101.56,103.08,-1.49,-1.51,
C.gattii,12,5,D,Estrone,99.34,106.54,-7.25,-7.2,
C.gattii,9,9,E,Estropipate,83.06,79.61,4.15,3.45,
C.gattii,9,10,A,Etanidazole,94.55,88.15,6.77,6.4,
C.gattii,4,10,B,Ethacrynic acid,94.73,98.85,-4.35,-4.12,
C.gattii,1,9,C,Ethambutol dihydrochloride,158.8,99.5,37.34,59.3,
C.gattii,7,11,B,Ethamivan,101.78,118.82,-16.75,-17.05,
C.gattii,13,6,F,Ethamsylate,98.32,101.29,-3.03,-2.98,
C.gattii,11,11,C,Ethaverine hydrochloride,121.81,96.01,21.18,25.79,
C.gattii,7,7,E,Ethionamide,92.05,98.9,-7.44,-6.85,
C.gattii,4,2,C,Ethisterone,89.9,117.88,-31.13,-27.99,
C.gattii,11,11,D,Ethopropazine hydrochloride,90.49,74.47,17.71,16.02,
C.gattii,3,6,A,Ethosuximide,105.83,104.8,0.97,1.02,
C.gattii,9,7,F,Ethotoin,100.52,105.4,-4.85,-4.88,
C.gattii,10,6,E,Ethoxyquin,106.88,93.52,12.5,13.36,
C.gattii,12,9,C,Ethynodiol diacetate,99.28,74.2,25.26,25.08,
C.gattii,11,7,E,Ethynylestradiol 3-methyl ether,90.19,98.4,-9.1,-8.21,
C.gattii,11,4,G,"Etidronic acid, disodium salt",100.93,100.01,0.92,0.93,
C.gattii,7,5,C,Etifenin,101.18,106.27,-5.03,-5.09,
C.gattii,13,8,F,Etilefrine hydrochloride,98.87,111.31,-12.58,-12.44,
C.gattii,3,2,H,Etodolac,102.3,102.69,-0.39,-0.4,
C.gattii,3,3,B,Etofylline,94.93,93.78,1.2,1.14,
C.gattii,14,2,A,Etomidate,82.39,117.05,-42.06,-34.65,
C.gattii,5,7,H,Etoposide,132.81,125.04,5.85,7.77,
C.gattii,10,5,H,Eucatropine hydrochloride,88.89,87.58,1.47,1.31,
C.gattii,9,6,C,Evoxine,91.06,101.95,-11.95,-10.88,
C.gattii,2,5,C,Famotidine,99.1,110.57,-11.58,-11.47,
C.gattii,9,4,G,Famprofazone,100.41,93.05,7.33,7.35,
C.gattii,12,4,B,Felbinac,87.49,91.38,-4.45,-3.89,
C.gattii,6,9,H,Felodipine,61.98,52.79,14.82,9.19,
C.gattii,3,11,E,Fenbendazole,0,3.4,NA,-3.4,
C.gattii,3,9,F,Fenbufen,67.42,65.69,2.56,1.73,
C.gattii,4,11,C,Fendiline hydrochloride,113.86,24.06,78.87,89.81,yes
C.gattii,4,6,D,Fenofibrate,89.84,83.09,7.52,6.75,
C.gattii,10,5,D,Fenoprofen calcium salt dihydrate,93.82,97.58,-4.01,-3.76,
C.gattii,4,3,E,Fenoterol hydrobromide,88.39,94.25,-6.63,-5.86,
C.gattii,3,4,F,Fenspiride hydrochloride,96.9,108.27,-11.73,-11.37,
C.gattii,9,2,F,Fillalbin,117.78,103.26,12.32,14.51,
C.gattii,9,8,H,Finasteride,98.06,106.74,-8.86,-8.69,
C.gattii,4,9,F,Fipexide hydrochloride,96.88,83.09,14.23,13.79,
C.gattii,4,3,A,Flavoxate hydrochloride,100.21,95.3,4.9,4.91,
C.gattii,10,6,B,Flecainide acetate,100.61,98.32,2.28,2.3,
C.gattii,12,6,H,Florfenicol,100.74,119.71,-18.84,-18.97,
C.gattii,13,2,F,Flucloxacillin sodium,101.41,96.68,4.67,4.73,
C.gattii,12,5,F,Flucytosine,83.79,82.48,1.56,1.31,
C.gattii,4,2,E,Fludrocortisone acetate,94.38,100.45,-6.44,-6.08,
C.gattii,3,4,E,Flufenamic acid,57.12,110.85,-94.06,-53.73,
C.gattii,3,5,E,Flumequine,108.08,116.79,-8.06,-8.71,
C.gattii,10,5,B,Flumethasone,93.3,91.6,1.83,1.71,
C.gattii,4,3,H,Flunarizine dihydrochloride,136.6,4.17,96.95,132.43,yes
C.gattii,9,4,A,Flunisolide,85.28,76.58,10.2,8.7,
C.gattii,10,5,C,Flunixin meglumine,99.02,107.85,-8.92,-8.83,
C.gattii,10,5,F,Fluocinonide,99.97,91.31,8.67,8.67,
C.gattii,9,11,D,Fluorocurarine chloride,80.87,78.95,2.37,1.92,
C.gattii,9,9,H,Fluorometholone,96.71,106.77,-10.41,-10.07,
C.gattii,7,2,D,Fluoxetine hydrochloride,116.86,51.66,55.79,65.19,yes
C.gattii,5,11,B,Flupentixol dihydrochloride cis-(Z),122.41,6.67,94.55,115.74,yes
C.gattii,4,11,H,Fluphenazine dihydrochloride,125.83,50.51,59.86,75.32,yes
C.gattii,9,6,A,Flurandrenolide,92.26,94.97,-2.94,-2.72,
C.gattii,12,8,D,Flurbiprofen,102.57,89.38,12.86,13.19,
C.gattii,12,7,C,Fluspirilen,163.51,29.53,81.94,133.98,yes
C.gattii,3,11,B,Flutamide,100,88.72,11.28,11.28,
C.gattii,13,8,D,Fluticasone propionate,100.39,125.7,-25.2,-25.3,
C.gattii,11,10,F,Fluvastatin sodium salt,60.62,0.02,99.97,60.6,yes
C.gattii,13,6,D,Fluvoxamine maleate,108.21,74.3,31.33,33.91,
C.gattii,8,8,G,Folic acid,155.05,110.23,28.91,44.82,
C.gattii,10,9,B,Folinic acid calcium salt,94.74,100.02,-5.57,-5.28,
C.gattii,9,8,C,Foliosidine,99.63,101.19,-1.56,-1.55,
C.gattii,11,6,B,Fosfosal,97.51,118.44,-21.47,-20.93,
C.gattii,10,5,E,Furaltadone hydrochloride,77.33,87.74,-13.46,-10.41,
C.gattii,11,9,A,Furazolidone,82.92,76.8,7.37,6.11,
C.gattii,5,2,C,Furosemide,93.9,94.83,-0.98,-0.92,
C.gattii,13,8,E,Fursultiamine Hydrochloride,94.7,108.88,-14.97,-14.18,
C.gattii,6,3,E,Fusaric acid,87.54,45.76,47.72,41.78,yes
C.gattii,5,11,G,Fusidic acid sodium salt,113.06,130.27,-15.22,-17.21,
C.gattii,11,2,G,Gabapentin,102.01,110.53,-8.35,-8.52,
C.gattii,6,4,E,Gabazine,89.44,90.13,-0.77,-0.69,
C.gattii,13,9,E,Gabexate mesilate,96.78,82.99,14.25,13.79,
C.gattii,8,9,C,Galanthamine hydrobromide,90.51,82.32,9.04,8.18,
C.gattii,2,8,H,Gallamine triethiodide,87.68,114.27,-30.32,-26.59,
C.gattii,11,10,D,Ganciclovir,86.99,96.94,-11.44,-9.95,
C.gattii,5,7,G,GBR 12909 dihydrochloride,132.56,26.35,80.12,106.21,yes
C.gattii,9,3,C,Gelsemine,93.67,152.07,-62.36,-58.41,
C.gattii,3,5,F,Gemfibrozil,70.44,69.13,1.86,1.31,
C.gattii,2,11,H,Gentamicine sulfate,92.11,110.66,-20.14,-18.55,
C.gattii,13,6,A,Gibberellic acid,102.71,98.01,4.58,4.7,
C.gattii,6,5,E,Ginkgolide A,99.47,101.57,-2.11,-2.1,
C.gattii,4,4,F,Glafenine hydrochloride,99.79,160.2,-60.54,-60.42,
C.gattii,4,7,H,Glibenclamide,97.81,105.9,-8.27,-8.09,
C.gattii,7,9,H,Gliclazide,102.46,112.73,-10.03,-10.27,
C.gattii,9,2,B,Glimepiride,100.5,90.3,10.15,10.2,
C.gattii,2,2,F,Glipizide,99.21,95.57,3.67,3.64,
C.gattii,13,2,D,Gliquidone,113.41,58.66,48.27,54.75,yes
C.gattii,4,5,A,"Glutethimide, para-amino",109.68,110.55,-0.79,-0.87,
C.gattii,7,2,E,Glycocholic acid,89.38,67.9,24.03,21.48,
C.gattii,10,7,C,Glycopyrrolate,101.61,121,-19.08,-19.39,
C.gattii,9,8,D,Gossypol,164,149.48,8.86,14.52,
C.gattii,8,10,G,Gramine,147.68,120.44,18.44,27.23,
C.gattii,9,5,D,Graveoline,108.76,114.17,-4.97,-5.41,
C.gattii,3,7,G,Griseofulvin,94.29,83.58,11.36,10.71,
C.gattii,10,7,F,Guaifenesin,101.41,95.33,6,6.08,
C.gattii,2,7,B,Guanabenz acetate,106.56,110.55,-3.74,-3.98,
C.gattii,10,8,E,Guanadrel sulfate,94.53,101.52,-7.39,-6.99,
C.gattii,4,8,H,Guanethidine sulfate,94.9,165.03,-73.9,-70.13,
C.gattii,5,10,B,Guanfacine hydrochloride,102.36,111.6,-9.03,-9.25,
C.gattii,9,6,B,Halcinonide,87.58,103.93,-18.66,-16.34,
C.gattii,13,2,H,Halofantrine hydrochloride,10.82,0,100,10.82,
C.gattii,2,6,D,Haloperidol,104.35,102.23,2.03,2.12,
C.gattii,8,11,E,Harmaline hydrochloride dihydrate,99.78,88.45,11.35,11.33,
C.gattii,8,2,F,Harmalol hydrochloride dihydrate,115.14,96.2,16.45,18.94,
C.gattii,8,11,F,Harmane hydrochloride,89.07,102.51,-15.09,-13.44,
C.gattii,8,4,F,Harmine hydrochloride,97.24,84.52,13.08,12.72,
C.gattii,8,3,F,Harmol hydrochloride monohydrate,91.65,84.79,7.48,6.86,
C.gattii,13,9,C,Harpagoside,115.34,118.65,-2.88,-3.32,
C.gattii,10,11,A,Hecogenin,135.85,94.5,30.44,41.35,
C.gattii,9,5,E,Heliotrine,101.1,99.95,1.13,1.15,
C.gattii,9,7,A,Helveticoside,101.33,101.78,-0.44,-0.45,
C.gattii,5,4,H,Hemicholinium bromide,98.39,125,-27.04,-26.61,
C.gattii,1,6,B,Heptaminol hydrochloride,105.67,93.68,11.34,11.98,
C.gattii,2,5,E,Hesperetin,123.03,123.32,-0.23,-0.29,
C.gattii,5,11,H,Hesperidin,134.58,116.84,13.18,17.74,
C.gattii,1,9,D,Hexamethonium dibromide dihydrate,100.6,105.96,-5.33,-5.36,
C.gattii,9,10,F,Hexestrol,103.27,70.18,32.04,33.09,yes
C.gattii,7,2,H,Hexetidine,0,4.98,NA,-4.98,
C.gattii,10,9,G,Hexylcaine hydrochloride,98.63,99.45,-0.83,-0.82,
C.gattii,9,6,D,Hippeastrine hydrobromide,99.02,86.31,12.83,12.71,
C.gattii,1,3,G,"Homatropine hydrobromide (R,S)",95.71,113,-18.07,-17.29,
C.gattii,4,4,E,Homochlorcyclizine dihydrochloride,106.92,70.19,34.36,36.73,yes
C.gattii,14,11,E,Homosalate,95.5,98.45,-3.09,-2.95,
C.gattii,5,6,D,Hycanthone,139.02,110.64,20.41,28.38,
C.gattii,3,10,A,Hydralazine hydrochloride,108.99,106.57,2.23,2.43,
C.gattii,8,2,C,Hydrastine hydrochloride,92.73,77.74,16.17,14.99,
C.gattii,3,6,D,Hydrastinine hydrochloride,110.3,92.95,15.73,17.35,
C.gattii,1,10,A,Hydrochlorothiazide,101.2,93.15,7.95,8.05,
C.gattii,6,8,E,Hydrocortisone base,105.78,100.02,5.44,5.76,
C.gattii,8,6,E,Hydrocotarnine hydrobromide,104.28,109.67,-5.17,-5.39,
C.gattii,1,4,B,Hydroflumethiazide,100.34,100.41,-0.07,-0.07,
C.gattii,8,6,H,Hydroquinine hydrobromide hydrate,132.78,102.82,22.56,29.96,
C.gattii,6,9,E,"Hydroxytacrine maleate (R,S)",99.1,102.87,-3.81,-3.77,
C.gattii,2,4,F,Hydroxyzine dihydrochloride,93.49,95.7,-2.37,-2.22,
C.gattii,12,2,C,Hymecromone,98.04,99.63,-1.62,-1.59,
C.gattii,3,4,H,Hyoscyamine (L),116.68,112.9,3.24,3.78,
C.gattii,12,7,E,Idazoxan hydrochloride,105.51,101.12,4.15,4.38,
C.gattii,1,9,B,Idoxuridine,110.06,116.35,-5.71,-6.29,
C.gattii,4,2,H,Ifenprodil tartrate,102.61,97.77,4.72,4.84,
C.gattii,11,4,D,Ifosfamide,97.67,102.15,-4.59,-4.49,
C.gattii,14,2,D,Imidurea,96.33,91.19,5.34,5.15,
C.gattii,7,10,D,Imipenem,104.52,100.36,3.98,4.16,
C.gattii,1,3,H,Imipramine hydrochloride,101.33,90.21,10.97,11.12,
C.gattii,3,11,F,Indapamide,100,95.49,4.51,4.51,
C.gattii,4,3,D,Indomethacin,96.72,102.92,-6.41,-6.2,
C.gattii,11,7,D,Indoprofen,97.06,92.64,4.56,4.42,
C.gattii,7,11,A,Iobenguane sulfate,93.36,105.53,-13.03,-12.17,
C.gattii,11,9,D,Iocetamic acid,96.5,100.5,-4.14,-3.99,
C.gattii,12,10,F,Iodipamide,94.36,103.89,-10.09,-9.52,
C.gattii,11,9,E,Iodixanol,90.73,103.36,-13.93,-12.64,
C.gattii,7,3,D,Iohexol,86.64,90.03,-3.91,-3.39,
C.gattii,11,2,H,Iopamidol,113.03,107.65,4.76,5.38,
C.gattii,14,3,B,Iopanoic acid,86.43,71.14,17.69,15.29,
C.gattii,11,3,H,Iopromide,106.65,102.63,3.77,4.02,
C.gattii,11,9,H,Ioversol,89.83,94.03,-4.67,-4.2,
C.gattii,14,3,C,Ioxaglic acid,93.57,93.41,0.17,0.16,
C.gattii,8,6,B,Ipratropium bromide,102.6,130.6,-27.29,-28,
C.gattii,3,7,B,Iproniazide phosphate,106.82,98.92,7.39,7.9,
C.gattii,10,6,H,Isocarboxazid,102.77,107.99,-5.09,-5.23,
C.gattii,2,8,E,Isoconazole,10.81,12.67,-17.18,-1.86,
C.gattii,8,8,D,Isocorydine (+),113.61,103.54,8.87,10.07,
C.gattii,10,10,C,Isoetharine mesylate salt,115.08,113.6,1.28,1.48,
C.gattii,1,7,A,Isoflupredone acetate,92.66,99.76,-7.66,-7.1,
C.gattii,13,4,G,Isometheptene mucate,98.97,102.39,-3.45,-3.41,
C.gattii,3,2,A,Isoniazid,83.94,100.63,-19.88,-16.69,
C.gattii,10,11,E,Isopropamide iodide,96.34,97.69,-1.4,-1.35,
C.gattii,10,3,A,Isopyrin hydrochloride,92.82,102.89,-10.85,-10.07,
C.gattii,7,3,F,"Isoquinoline, 6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro, hydrochloride",89.23,71.59,19.78,17.65,
C.gattii,9,5,H,Isosorbide dinitrate,105.83,119.74,-13.14,-13.91,
C.gattii,4,7,B,Isotretinoin,98.59,137.54,-39.51,-38.95,
C.gattii,1,5,E,Isoxicam,89.5,96.03,-7.29,-6.53,
C.gattii,1,9,G,Isoxsuprine hydrochloride,93.83,101.32,-7.99,-7.49,
C.gattii,13,2,G,Isradipine,103,100.51,2.42,2.49,
C.gattii,2,7,H,Ivermectin,141.05,100.8,28.53,40.25,
C.gattii,2,5,H,Josamycin,100.79,96.3,4.45,4.49,
C.gattii,14,9,F,Kaempferol,109.1,97.97,10.2,11.13,
C.gattii,5,5,H,Kanamycin A sulfate,79.76,120.52,-51.12,-40.77,
C.gattii,9,8,E,Karakoline,96.02,100.52,-4.68,-4.5,
C.gattii,3,8,E,Kawain,96.11,89.77,6.6,6.34,
C.gattii,5,3,H,Ketanserin tartrate hydrate,96.21,99.94,-3.87,-3.73,
C.gattii,5,10,G,Ketoconazole,6.74,24.86,-269.05,-18.12,
C.gattii,3,10,F,Ketoprofen,98.41,89.53,9.02,8.88,
C.gattii,12,10,E,Ketorolac tromethamine,88.11,97.78,-10.97,-9.67,
C.gattii,5,2,F,Ketotifen fumarate,108.78,93.22,14.31,15.56,
C.gattii,2,2,B,Khellin,98.08,102.36,-4.36,-4.28,
C.gattii,6,2,F,"Kynurenine, 3-hydroxy (R,S)",97.08,90.09,7.2,6.99,
C.gattii,12,11,D,L(-)-vesamicol hydrochloride,90.42,97.67,-8.02,-7.25,
C.gattii,4,8,D,Labetalol hydrochloride,106.29,106.1,0.18,0.19,
C.gattii,6,3,F,Lactobionic acid,94.08,59.1,37.18,34.98,yes
C.gattii,9,7,B,Lanatoside C,106.01,114.04,-7.57,-8.03,
C.gattii,14,3,D,Lansoprazole,115.19,107.79,6.43,7.4,
C.gattii,11,9,C,Lasalocid sodium salt,98.87,83.29,15.76,15.58,
C.gattii,8,2,D,"Laudanosine (R,S)",92.58,83.05,10.29,9.53,
C.gattii,10,3,F,Leflunomide,81.06,81.4,-0.43,-0.35,
C.gattii,13,6,G,Letrozole,98.82,109.19,-10.49,-10.37,
C.gattii,14,5,E,Leucomisine,98.49,102.82,-4.4,-4.34,
C.gattii,3,3,C,Levamisole hydrochloride,98.09,144.72,-47.53,-46.62,
C.gattii,13,10,H,Levocabastine hydrochloride,102.21,98.72,3.42,3.5,
C.gattii,1,8,B,Levodopa,113.28,111.75,1.35,1.53,
C.gattii,10,10,B,Levonordefrin,146.84,105.37,28.24,41.47,
C.gattii,14,5,B,Levopropoxyphene napsylate,96.46,87.09,9.71,9.37,
C.gattii,1,11,E,LidocaÃ¯Â¿Â½ne hydrochloride,94.83,112.72,-18.87,-17.89,
C.gattii,5,2,G,Lidoflazine,132.81,75.02,43.52,57.8,
C.gattii,4,3,G,Lincomycin hydrochloride,99.84,115.84,-16.02,-15.99,
C.gattii,11,4,F,Liothyronine,141.2,85.63,39.35,55.57,
C.gattii,4,2,G,Lisinopril,103.8,113.74,-9.57,-9.94,
C.gattii,2,7,C,Lisuride (S)(-),151.77,127.09,16.26,24.68,
C.gattii,10,7,H,Lithocholic acid,100.03,99.28,0.74,0.74,
C.gattii,8,3,C,Lobelanidine hydrochloride,96.1,97.42,-1.37,-1.32,
C.gattii,8,6,C,Lobeline alpha (-) hydrochoride,107.94,98.76,8.51,9.19,
C.gattii,3,9,H,Lomefloxacin hydrochloride,97,100.19,-3.29,-3.19,
C.gattii,2,5,G,Loperamide hydrochloride,125.28,94.2,24.81,31.08,
C.gattii,14,3,G,Loracarbef,109.92,100.36,8.69,9.56,
C.gattii,12,6,D,Lorglumide sodium salt,121,103.08,14.81,17.91,
C.gattii,7,7,D,Lovastatin,123.65,80.44,34.94,43.21,
C.gattii,2,3,F,Loxapine succinate,96.31,88.85,7.75,7.46,
C.gattii,6,4,F,Lumicolchicine gamma,96.94,111.39,-14.9,-14.45,
C.gattii,11,11,G,Luteolin,154.71,102.5,33.75,52.21,
C.gattii,9,7,E,Lycorine hydrochloride,94.95,93.18,1.87,1.77,
C.gattii,13,11,D,Lymecycline,148.7,120.06,19.26,28.64,
C.gattii,2,6,B,Lynestrenol,96.85,85.18,12.05,11.67,
C.gattii,6,5,F,Lysergol,117.76,113.36,3.73,4.4,
C.gattii,3,7,A,Mafenide hydrochloride,103.53,110.03,-6.28,-6.5,
C.gattii,5,7,C,Maprotiline hydrochloride,112.45,87.09,22.55,25.36,
C.gattii,3,8,F,Mebendazole,2.53,14.71,-481.23,-12.18,
C.gattii,4,11,G,Mebeverine hydrochloride,101.78,100.11,1.65,1.67,
C.gattii,6,6,F,"Mebhydroline 1,5-naphtalenedisulfonate",100.17,85.88,14.27,14.29,
C.gattii,14,2,H,Mecamylamine hydrochloride,103.22,90.16,12.66,13.07,
C.gattii,6,7,F,Meclocycline sulfosalicylate,135.16,135.28,-0.09,-0.12,
C.gattii,3,7,E,Meclofenamic acid sodium salt monohydrate,90.25,68.2,24.43,22.05,
C.gattii,10,4,E,Meclofenoxate hydrochloride,92.8,107.78,-16.13,-14.97,
C.gattii,6,8,F,Meclozine dihydrochloride,138.03,9.16,93.37,128.88,yes
C.gattii,10,4,C,Medrysone,90,102.64,-14.04,-12.64,
C.gattii,1,5,F,Mefenamic acid,99.04,110.4,-11.46,-11.35,
C.gattii,3,6,F,Mefexamide hydrochloride,95.4,99.79,-4.61,-4.4,
C.gattii,2,7,E,Mefloquine hydrochloride,116.67,8.99,92.3,107.68,yes
C.gattii,12,7,H,Megestrol acetate,95.26,86.78,8.9,8.48,
C.gattii,12,5,A,Meglumine,103.26,131.1,-26.96,-27.84,
C.gattii,6,9,F,Melatonin,94.68,95.77,-1.15,-1.09,
