"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","ppx_5","ppx_15","ppx_25","ppx_35","ppx_45","ppx_55","ppx_65","ppx_75","ppx_85","ppx_95","ppx_105","ppx_115","ppx_125","ppx_135","ppx_145","ppx_155","ppx_165","ppx_175","ppx_185","ppx_195","ppx_205","ppx_215","ppx_225","ppx_235","ppx_245","ppx_255","ppx_265","ppx_275","ppx_285","ppx_295","ppx_305","ppx_315","ppx_325","ppx_335","ppx_345","ppx_355","ppx_365","ppx_375","ppx_385","ppx_395","ppx_405","ppx_415","ppx_425","ppx_435","ppx_445","ppx_455","ppx_465","ppx_475","ppx_485","ppx_495","ppx_505","ppx_515","ppx_525","ppx_535","ppx_545","ppx_555","ppx_565","ppx_575","ppx_585","ppx_595","ppx_605","ppx_615","ppx_625","ppx_635","ppx_645","ppx_655","ppx_665","ppx_675","ppx_685","ppx_695","ppx_705","ppx_715","ppx_725","ppx_735","ppx_745","ppx_755","ppx_765","ppx_775","ppx_785","ppx_795","ppx_805","ppx_815","ppx_825","ppx_835","ppx_845","ppx_855","ppx_865","ppx_875","ppx_885","ppx_895","ppx_905","ppx_915","ppx_925","ppx_935","ppx_945","ppx_955","ppx_965","ppx_975","ppx_985","ppx_995","ppx_1005","ppx_1015","ppx_1025","ppx_1035","ppx_1045","ppx_1055","ppx_1065","ppx_1075","ppx_1085","ppx_1095","ppx_1105","ppx_1115","ppx_1125","ppx_1135","ppx_1145","ppx_1155","ppx_1165","ppx_1175","ppx_1185","ppx_1195","ppx_1205","ppx_1215","ppx_1225","ppx_1235","ppx_1245","ppx_1255","ppx_1265","ppx_1275","ppx_1285","ppx_1295","ppx_1305","ppx_1315","ppx_1325","ppx_1335","ppx_1345","ppx_1355","ppx_1365","ppx_1375","ppx_1385","ppx_1395","ppx_1405","ppx_1415","ppx_1425","ppx_1435","ppx_1445","ppx_1455","ppx_1465","ppx_1475","ppx_1485","ppx_1495","ppx_1505","ppx_1515","ppx_1525","ppx_1535","ppx_1545","ppx_1555","ppx_1565","ppx_1575","ppx_1585","ppx_1595","ppx_1605","ppx_1615","ppx_1625","ppx_1635","ppx_1645","ppx_1655","ppx_1665","ppx_1675","ppx_1685","ppx_1695","ppx_1705","ppx_1715","ppx_1725","ppx_1735","ppx_1745","ppx_1755","ppx_1765","ppx_1775","ppx_1785","ppx_1795","ppx_1805","ppx_1815","ppx_1825","ppx_1835","ppx_1845","ppx_1855","ppx_1865","ppx_1875","ppx_1885","ppx_1895","ppx_1905","ppx_1915","ppx_1925","ppx_1935","ppx_1945","ppx_1955","ppx_1965","ppx_1975","ppx_1985","ppx_1995","ppx_2005","ppx_2015","ppx_2025","ppx_2035","ppx_2045","ppx_2055","ppx_2065","ppx_2075","ppx_2085","ppx_2095","ppx_2105","ppx_2115","ppx_2125","ppx_2135","ppx_2145","ppx_2155","ppx_2165","ppx_2175","ppx_2185","ppx_2195","ppx_2205","ppx_2215","ppx_2225","ppx_2235","ppx_2245","ppx_2255","ppx_2265","ppx_2275","ppx_2285","ppx_2295","ppx_2305","ppx_2315","ppx_2325","ppx_2335","ppx_2345","ppx_2355","ppx_2365","ppx_2375","ppx_2385","ppx_2395","ppx_2405","ppx_2415","ppx_2425","ppx_2435","ppx_2445","ppx_2455","ppx_2465","ppx_2475","ppx_2485","ppx_2495","ppx_2505"
"CCCP_Phleomycin","CCCP","Phleomycin","CCCP-Phleomycin","CCCP","PLM",0,"PMF","multiple","multiple-PMF",0,"PMF","DNA","DNA-PMF",0,"research used drug","human-targeted drug","human-targeted drug-research used drug",-0.133414442,-0.066507283,0.077467246,0.141443413,0.024903343,0.026409485,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","S","S","R","R","S","S","S","S","R","R","SS","SS","SS","SS","RR","RR",-1,-1,-1,-1,1,1,-2,5,5,5,5,5,5,0.26,0.04,0.61,0.37,0.85,0.85,5,5,5,5,0.625,0.625,0.17,0.16,0,0.54,1,1,138,52,36,14,13,8,9,6,6,4,7,4,4,4,4,5,4,4,5,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,1,2,3,1,1,1,1,2,1,2,1,1,2,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Piperacillin","Fusidic acid","Piperacillin","Fusidic acid-Piperacillin","FUS","PIP",0,"other protein synthesis inhibitor","beta-lactam","beta-lactam-other protein synthesis inhibitor",0,"protein synthesis inhibitor","cell wall","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.105893627,-0.211999367,-0.070373013,-0.091351684,0.065920405,-0.046045471,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","R","R","R","R","R","S","S","S","S","S","SR","SS","RS","RS","RS","RS",0,-1,0,0,0,0,-1,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.3,0.3,1,1,2,3,0.8,0.68,0.6,0.62,0,0,111,48,52,11,32,20,18,5,15,2,5,3,2,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,1,1,1,2,1,1,2,1,1,2,2,2,1,1,3,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Penicillin G","Fusidic acid","Penicillin G","Fusidic acid-Penicillin G","FUS","PEN",0,"other protein synthesis inhibitor","beta-lactam","beta-lactam-other protein synthesis inhibitor",0,"protein synthesis inhibitor","cell wall","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.03784002,-0.124906517,0.077478417,0.054493686,-0.074699971,-0.033044694,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","R","S","S","S","R","R","SR","SS","RS","RS","RR","RR",0,-1,0,0,1,1,1,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,5,5,1.25,1.25,10,10,0.8,0.67,0.62,0.62,0.93,0.91,72,12,20,12,10,13,10,10,9,8,14,11,7,8,7,9,6,6,9,7,6,5,6,5,1,2,4,1,1,2,1,4,1,1,3,1,3,3,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,2,1,3,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Imipenem","Fusidic acid","Imipenem","Fusidic acid-Imipenem","FUS","IPM",0,"other protein synthesis inhibitor","beta-lactam","beta-lactam-other protein synthesis inhibitor",0,"protein synthesis inhibitor","cell wall","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.101281194,-0.086039474,-0.082671129,-0.062798409,-0.064024899,0.025409411,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.125,0.125,0.125,0.125,3,0.75,0.28,0.44,0.07,0,0,0,79,35,9,6,11,9,14,9,8,11,13,10,9,9,9,9,7,2,10,8,2,6,2,2,4,2,2,2,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Mecillinam","Fusidic acid","Mecillinam","Fusidic acid-Mecillinam","FUS","MEC",0,"other protein synthesis inhibitor","beta-lactam","beta-lactam-other protein synthesis inhibitor",0,"protein synthesis inhibitor","cell wall","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.145957562,0.107305558,0.184966637,-0.094777567,0.048979425,-0.0462416,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity",1,0,0,0,0,0,1,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.06,0.06,0.06,0.06,2,2,0,0,0,0,0.9,0.91,274,130,5,3,2,3,3,3,3,3,6,5,3,3,3,3,3,2,3,4,2,2,2,2,4,2,2,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Mitomycin C","Fusidic acid","Mitomycin C","Fusidic acid-Mitomycin C","FUS","MMC",0,"other protein synthesis inhibitor","other DNA","other DNA-other protein synthesis inhibitor",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",0,"antibiotic","research used drug","antibiotic-research used drug",-0.104401955,0.123518702,0.144975638,0.127224615,0.109427,0.118491481,"Additivity","Antagonism","Antagonism","Additivity","Additivity","Additivity",0,1,1,0,0,0,2,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.5,0.5,0.25,0.25,1.5,0.2,0.34,0,0.33,0.54,0.4,0,51,41,39,18,15,11,12,8,12,5,9,6,4,6,4,8,4,4,6,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Rifampicin","Fusidic acid","Rifampicin","Fusidic acid-Rifampicin","FUS","RIF",0,"other protein synthesis inhibitor","RNA polymerase","other protein synthesis inhibitor-RNA polymerase",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.094285458,-0.141105076,0.089855894,-0.142640118,0.199957366,-0.055554241,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","S","S","S","R","SS","SS","RS","RS","RS","RR",-1,-1,0,0,0,1,-1,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,8,8,8,8,16,20,0.41,0,0.17,0,0,0.87,35,120,37,12,10,9,15,10,8,8,13,10,7,9,9,9,7,2,10,4,2,6,2,2,4,2,2,2,4,2,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,2,2,1,5,1,1,2,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Novobiocin","Fusidic acid","Novobiocin","Fusidic acid-Novobiocin","FUS","NVB",0,"other protein synthesis inhibitor","quinolones","other protein synthesis inhibitor-quinolones",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.323897038,-0.223181851,0.092732165,-0.034170493,0.048151075,-0.040828444,"Additivity","Synergy","Antagonism","Additivity","Additivity","Additivity",0,-1,1,0,0,0,0,"S","S","R","R","R","R","S","S","R","S","R","R","SS","SS","RR","RS","RR","RR",-1,-1,1,0,1,1,1,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,20,20,20,20,20,20,0.45,0,0.85,0.28,0.86,0.91,231,96,2,11,21,20,18,14,17,14,5,12,2,2,2,6,2,3,2,3,5,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,3,3,3,3,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Levofloxacin","Fusidic acid","Levofloxacin","Fusidic acid-Levofloxacin","FUS","LCX",0,"other protein synthesis inhibitor","DNA gyrase","DNA gyrase-other protein synthesis inhibitor",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.028102099,0,0.108365557,0.014199619,0.058914554,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.04,0.04,0.08,0.08,2,0.5,0,0,0,0,0,0,131,66,47,18,15,11,9,8,12,5,9,6,4,4,4,5,4,4,6,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,3,1,1,2,1,3,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Trimethoprim","Fusidic acid","Trimethoprim","Fusidic acid-Trimethoprim","FUS","TMP",0,"other protein synthesis inhibitor","folic acid biosynthesis","folic acid biosynthesis-other protein synthesis inhibitor",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.156523573,0.082222316,0.132810932,0.061203615,0.034114454,-0.048516657,"Antagonism","Additivity","Additivity","Additivity","Additivity","Additivity",1,0,0,0,0,0,1,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,212,71,57,4,1,1,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,3,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Nitrofurantoin","Fusidic acid","Nitrofurantoin","Fusidic acid-Nitrofurantoin","FUS","NIT",0,"other protein synthesis inhibitor","multiple","multiple-other protein synthesis inhibitor",0,"protein synthesis inhibitor","DNA","DNA-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.108532057,-0.162405416,0.062011253,0.040268454,-0.158025469,-0.068634475,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"S","S","R","R","R","R","S","S","R","R","S","R","SS","SS","RR","RR","RS","RR",-1,-1,1,1,0,1,1,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,4,4,4,4,32,32,0.55,0.4,0.75,0.81,0.35,0.71,192,12,20,12,10,13,10,10,9,8,14,11,7,8,7,9,6,6,9,7,6,5,6,5,1,2,1,1,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Polymyxin B","Fusidic acid","Polymyxin B","Fusidic acid-Polymyxin B","FUS","PMB",0,"other protein synthesis inhibitor","LPS","LPS-other protein synthesis inhibitor",0,"protein synthesis inhibitor","membrane","membrane-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.84618816,-0.419834209,-0.345909299,-0.323699977,0.036715474,-0.07804985,"Synergy","Synergy","Additivity","Synergy","Additivity","Additivity",-1,-1,0,-1,0,0,-3,"S","S","R","R","R","R","S","R","R","R","R","S","SS","SR","RR","RR","RR","RS",-1,0,1,1,1,0,2,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,370,24,6,7,8,15,6,12,13,9,10,7,5,7,5,7,2,3,7,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,2,1,1,1,2,5,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Fusidic acid_Puromycin","Fusidic acid","Puromycin","Fusidic acid-Puromycin","FUS","PUR",1,"other protein synthesis inhibitor","other protein synthesis inhibitor","other protein synthesis inhibitor-other protein synthesis inhibitor",1,"protein synthesis inhibitor","protein synthesis inhibitor","protein synthesis inhibitor-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.195058429,-0.210149378,-0.04056819,-0.04161424,0.023381501,-0.074626531,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","R","R","R","R","S","S","R","R","R","R","SS","SS","RR","RR","RR","RR",-1,-1,1,1,1,1,2,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,25,25,25,25,25,25,0.63,0,0.78,0.72,0.78,0.77,345,112,52,11,32,20,18,11,17,14,16,7,2,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,1,1,2,1,2,5,1,1,1,1,2,1,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
