#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:concatenate" name="distribution">
#            <parameter id="ucedMean.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:concatenate" id="ExponentialRelaxedClock.c:concatenate" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:concatenate">
#                <Exponential id="Exponential.c:concatenate" name="distr">
#                    <parameter id="UCExpLambda.c:concatenate" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="18" id="expRateCategories.c:concatenate" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
1999000	-81925.77788437421	-81830.46289335196	-95.31499102224964	-81830.46289335196	18368.51247648833	1	0.0	284.2615904356899	0	0.0	18368.51247648833	0	0.0	17732.942616028457	0	0.0	18368.51247648833	6.751272130889049E-5	3.551117404365768E-5	6.5343143483308844E-9	0.9580732426014265	-88.4072357432675	1.9639679527910252E-4	0.1564757767800871
2000000	-81927.56652698545	-81831.95794952493	-95.60857746051333	-81831.95794952493	21840.131258616	1	0.0	383.1470645898177	0	0.0	21840.131258616	0	0.0	21101.27225135753	0	0.0	21840.131258616	5.869555337984558E-5	3.0094641632499993E-5	4.6269077375340195E-9	1.0012326586657332	-88.7008221815312	1.2032255453975273E-4	0.37835923097909363
2001000	-81925.20997025799	-81833.02267278751	-92.18729747047449	-81833.02267278751	16587.016933069623	1	0.0	362.939692033688	0	0.0	16587.016933069623	0	0.0	16185.36666948409	0	0.0	16587.016933069623	7.663783313424999E-5	4.009182139867753E-5	8.720271521721649E-9	1.0733582145734057	-85.27954219149235	1.3778296040040268E-4	0.6246728163104557
2002000	-81930.92780214974	-81832.09795897033	-98.82984317940696	-81832.09795897033	28248.843804891243	1	0.0	705.3652475126322	0	0.0	28248.843804891243	0	0.0	27541.714738939696	0	0.0	28248.843804891243	4.566048714571837E-5	2.3281524308993716E-5	2.957482640962844E-9	1.1010424126125218	-91.92208790042483	1.1588813147819422E-4	0.9317610172713167
2003000	-81921.63103449836	-81832.85974217122	-88.77129232715167	-81832.85974217122	14291.601033445004	1	0.0	322.99030276115724	0	0.0	14291.601033445004	0	0.0	13353.46177751201	0	0.0	14291.601033445004	8.698665698860428E-5	4.578387345754948E-5	1.105326574567372E-8	1.1556181282981777	-81.86353704816953	5.9550175676581E-5	0.9317610172713167
2004000	-81917.8005477667	-81830.65338868114	-87.14715908555976	-81830.65338868114	11729.39383202882	1	0.0	255.19243311146033	0	0.0	11729.39383202882	0	0.0	11127.462230445155	0	0.0	11729.39383202882	1.0712478136523198E-4	5.621394814763982E-5	1.6637585343924937E-8	0.9719174312289636	-80.23940380657763	5.56324613583581E-5	0.9317610172713167
2005000	-81929.2815495062	-81832.86200241093	-96.41954709526313	-81832.86200241093	32624.617428261306	1	0.0	769.1112008767096	0	0.0	32624.617428261306	0	0.0	29541.111192939534	0	0.0	32624.617428261306	3.798905825837148E-5	2.027370203136581E-5	2.102936108819764E-9	1.0318245547809322	-89.51179181628099	3.724411930245625E-5	0.9141215148429783
2006000	-81920.77588731017	-81830.6243099709	-90.15157733927236	-81830.6243099709	16351.246056674188	1	0.0	347.3364030653921	0	0.0	16351.246056674188	0	0.0	15704.317182490246	0	0.0	16351.246056674188	8.073437397042755E-5	4.082339322640637E-5	1.0170169436247159E-8	1.0291512695078515	-83.24382206029023	5.2701154979848564E-5	0.9141215148429783
2007000	-81932.64449605584	-81831.94131471685	-100.70318133898544	-81831.94131471685	44728.27758410758	1	0.0	1066.0330287253996	0	0.0	44728.27758410758	0	0.0	42897.715866878665	0	0.0	44728.27758410758	2.8738455240862167E-5	1.4818332764716584E-5	1.16298882808664E-9	1.0000708269556455	-93.79542606000331	5.622572868479579E-5	0.7926989907505567
2008000	-81924.62296698421	-81831.70703383604	-92.91593314817365	-81831.70703383604	16498.487819398382	1	0.0	334.6367581199323	0	0.0	16498.487819398382	0	0.0	15877.199308608097	0	0.0	16498.487819398382	7.579699899565056E-5	3.991381003625848E-5	8.016742219626057E-9	0.9651970937571499	-86.00817786919151	1.45163673292755E-4	0.43182778849759157
2009000	-81933.30367017728	-81833.6852216198	-99.61844855747928	-81833.6852216198	30843.87757471335	1	0.0	641.3579730765869	0	0.0	30843.87757471335	0	0.0	29814.511429359896	0	0.0	30843.87757471335	4.066383065667175E-5	2.1407684446323294E-5	2.414991137824075E-9	1.1412996693011384	-92.71069327849715	6.228973760156179E-5	0.2205565910685921
2010000	-81929.78904974091	-81830.39064134074	-99.39840840017361	-81830.39064134074	40205.83203805489	1	0.0	833.309196911045	0	0.0	40205.83203805489	0	0.0	39676.61005068427	0	0.0	40205.83203805489	3.0014353813749475E-5	1.5938354894446247E-5	1.3081086690041184E-9	1.0986242278460936	-92.49065312119147	2.872694164675452E-5	0.7997366838405128
2011000	-81936.97794895503	-81833.79887051527	-103.17907843976216	-81833.79887051527	55392.867598052864	1	0.0	969.6762831403092	0	0.0	55392.867598052864	0	0.0	54657.37219748382	0	0.0	55392.867598052864	2.2618902025932232E-5	1.1947449989252384E-5	7.758559981510393E-10	1.1838874535924968	-96.27132316078003	1.6262643671145106E-5	0.7637571491999101
2012000	-81943.27742137827	-81832.96806864114	-110.30935273712338	-81832.96806864114	113542.76091569001	1	0.0	1991.5997334820197	0	0.0	113542.76091569001	0	0.0	112118.84005264823	0	0.0	113542.76091569001	1.0926809153828827E-5	5.804719101788872E-6	1.8171961866161746E-10	1.1412013168510857	-103.40159745814124	2.352726995838591E-5	0.472837419840111
2013000	-81922.11594062753	-81831.7038025783	-90.41213804923281	-81831.7038025783	16267.487520521396	1	0.0	294.3582305202453	0	0.0	16267.487520521396	0	0.0	16122.442577855123	0	0.0	16267.487520521396	7.524014610166086E-5	4.009587029230634E-5	9.153988283409215E-9	1.1285884845031189	-83.50438277025067	8.859273434579272E-5	0.8886239884556811
2014000	-81920.47557117426	-81830.23909568755	-90.23647548671	-81830.23909568755	14436.103994466692	1	0.0	256.5181046144764	0	0.0	14436.103994466692	0	0.0	14333.009885377147	0	0.0	14436.103994466692	8.427884850793643E-5	4.480926266403543E-5	1.138084445698848E-8	1.1141470123262394	-83.32872020772787	1.4333492696859195E-4	0.7920133032177052
2015000	-81927.73144495442	-81834.79119514916	-92.94024980525894	-81834.79119514916	15103.762391400896	1	0.0	270.62777790977515	0	0.0	15103.762391400896	0	0.0	14631.584500928062	0	0.0	15103.762391400896	8.140241766266092E-5	4.344098365427946E-5	9.750480273899057E-9	1.1330282362019688	-86.0324945262768	1.2495448051864938E-4	0.29534012561824236
2016000	-81921.13348538942	-81831.46834395439	-89.66514143504058	-81831.46834395439	14526.255654573075	1	0.0	286.51109185794735	0	0.0	14526.255654573075	0	0.0	14158.481191793717	0	0.0	14526.255654573075	8.435699574405588E-5	4.4090654839496226E-5	1.0549765651240437E-8	1.1278155166956518	-82.75738615605844	1.0631811398419897E-4	0.8760241594813704
2017000	-81924.79697750635	-81830.59685775309	-94.20011975327034	-81830.59685775309	18281.097286717217	1	0.0	355.4844342483261	0	0.0	18281.097286717217	0	0.0	17356.610881784174	0	0.0	18281.097286717217	6.640251455051994E-5	3.6163257400528036E-5	6.604957152554495E-9	1.1727018874695239	-87.2923644742882	1.422060809825872E-4	0.35034936688181734
2018000	-81920.28907626997	-81829.79056633827	-90.49850993170145	-81829.79056633827	13516.020309396701	0	0.0	260.7927658220873	0	0.0	13516.020309396701	0	0.0	12965.685376866237	0	0.0	13516.020309396701	9.3145410394188E-5	4.89993740186506E-5	1.5715778093169775E-8	1.0936288346650676	-83.59075465271931	1.7897081058202487E-4	0.5975001808729103
2019000	-81921.73016273863	-81833.08308246812	-88.64708027050807	-81833.08308246812	13294.355601049423	1	0.0	290.86358593245393	0	0.0	13294.355601049423	0	0.0	11702.725553485203	0	0.0	13294.355601049423	9.785103706773325E-5	5.046542470537362E-5	1.4762698265971187E-8	1.2117030876975237	-81.73932499152593	1.0324333626215E-4	0.8524322465937254
2020000	-81923.26459408866	-81833.5494304882	-89.71516360046274	-81833.5494304882	14880.969742356509	1	0.0	384.96196777115	0	0.0	14880.969742356509	0	0.0	13801.86735558657	0	0.0	14880.969742356509	8.558011173661238E-5	4.429440600297873E-5	1.1294645422125775E-8	1.1607946686415216	-82.80740832148061	6.08632275994233E-5	0.893592978972275
2021000	-81939.62673771233	-81836.69489535883	-102.93184235350778	-81836.69489535883	45169.63353828718	1	0.0	1210.0751149810528	0	0.0	45169.63353828718	0	0.0	41010.639361133464	0	0.0	45169.63353828718	2.7953271660663042E-5	1.4712014634071672E-5	1.2330599964318817E-9	1.1573184986187062	-96.02408707452564	4.180392560822601E-5	0.24467385476733133
2022000	-81929.47933949665	-81830.05261033245	-99.42672916420487	-81830.05261033245	33205.62511689936	1	0.0	861.3285755624084	0	0.0	33205.62511689936	0	0.0	31133.551918480807	0	0.0	33205.62511689936	3.774548971573657E-5	1.9767010781794225E-5	2.194258090573751E-9	1.2115355026872663	-92.51897388522274	1.0064587228316585E-4	0.659129547250775
2023000	-81920.01570477532	-81831.89252068433	-88.12318409099204	-81831.89252068433	10322.764866247202	0	0.0	240.52614433105663	0	0.0	10322.764866247202	0	0.0	9322.7651541917	0	0.0	10322.764866247202	1.3255906696814064E-4	6.562575982796127E-5	2.7757236001852472E-8	1.2799344247153668	-81.2154288120099	3.007629415109803E-4	0.7985077178202201
2024000	-81917.93469828439	-81829.27253250696	-88.66216577742395	-81829.27253250696	10779.87787723241	1	0.0	248.15204280827956	0	0.0	10779.87787723241	0	0.0	10047.788337074548	0	0.0	10779.87787723241	1.2200013006554886E-4	6.274767335245095E-5	2.2608161399449916E-8	1.2056838358723219	-81.75441049844181	1.4122472129049845E-4	0.583003637904142
2025000	-81927.58883740936	-81830.08199473376	-97.50684267560378	-81830.08199473376	31521.578800335978	1	0.0	577.2154172759688	0	0.0	31521.578800335978	0	0.0	29149.7551369024	0	0.0	31521.578800335978	4.227134329820935E-5	2.135873616101455E-5	2.557956893076293E-9	1.039591028156434	-90.59908739662164	7.310866381843001E-5	0.65958242691053
2026000	-81925.08669521182	-81829.9460216993	-95.14067351252538	-81829.9460216993	20038.376787029818	0	0.0	426.1932590035701	0	0.0	20038.376787029818	0	0.0	19770.140972478523	0	0.0	20038.376787029818	6.311070442131724E-5	3.272686562228494E-5	5.815722372135574E-9	1.123383151204886	-88.23291823354324	1.5843640279029187E-4	0.42242784413339785
2027000	-81921.14905063006	-81832.17680520595	-88.97224542410575	-81832.17680520595	12479.511436363207	1	0.0	303.5108804171506	0	0.0	12479.511436363207	0	0.0	11365.530732431545	0	0.0	12479.511436363207	9.993726005479226E-5	5.337724657956465E-5	1.5113039089015417E-8	1.1358533090584044	-82.06449014512361	7.071014662598389E-5	0.8224968560167351
2028000	-81923.17706978788	-81834.20406579981	-88.97300398807236	-81834.20406579981	11162.52628636153	1	0.0	273.93291782355686	0	0.0	11162.52628636153	0	0.0	10490.356068360266	0	0.0	11162.52628636153	1.151138258326542E-4	5.970232841927949E-5	1.9807930071419927E-8	1.1385215252042031	-82.06524870909023	7.003368100553708E-5	0.772158978115505
2029000	-81917.290687431	-81828.70401711378	-88.5866703172229	-81828.70401711378	13595.04486635376	1	0.0	302.1971124624287	0	0.0	13595.04486635376	0	0.0	12449.997159416558	0	0.0	13595.04486635376	9.882875775853502E-5	4.952970838010116E-5	1.480583644263733E-8	1.2076991154323211	-81.67891503824076	1.1717722469417609E-4	0.908577839077518
2030000	-81922.25118264474	-81832.51563837327	-89.73554427147212	-81832.51563837327	12142.023376150997	1	0.0	290.8671215066127	0	0.0	12142.023376150997	0	0.0	11763.997078030856	0	0.0	12142.023376150997	1.0704705728146453E-4	5.517248474727894E-5	1.622068286791143E-8	1.0920790307279098	-82.82778899248999	7.500131789012805E-5	0.7372137199961346
2031000	-81923.6557189679	-81832.54800379391	-91.10771517399205	-81832.54800379391	17544.456811688426	1	0.0	464.4084887892514	0	0.0	17544.456811688426	0	0.0	16863.72605787014	0	0.0	17544.456811688426	7.229759432513349E-5	3.719716988210542E-5	7.779176423639528E-9	1.169776520714581	-84.19995989500991	8.651330612229965E-5	0.9053033123460347
2032000	-81924.19488291859	-81831.62055429078	-92.57432862780354	-81831.62055429078	20347.842611067732	1	0.0	561.0632496340595	0	0.0	20347.842611067732	0	0.0	19992.5876663354	0	0.0	20347.842611067732	6.112767167642128E-5	3.1705377193058006E-5	5.123456562298035E-9	1.039296998996794	-85.6665733488214	7.363015952721449E-5	0.9123175309261234
2033000	-81925.50690997322	-81835.09954073075	-90.40736924246592	-81835.09954073075	14946.109955418864	1	0.0	334.35207556249884	0	0.0	14946.109955418864	0	0.0	14026.541475852438	0	0.0	14946.109955418864	8.26147493055122E-5	4.452964019464053E-5	9.621562809014369E-9	0.9770481939631238	-83.49961396348378	1.4234125332375356E-4	0.9048293102072809
2034000	-81924.86309402787	-81831.60353528084	-93.25955874702339	-81831.60353528084	16347.824132036163	1	0.0	356.7196133907657	0	0.0	16347.824132036163	0	0.0	16305.22534295552	0	0.0	16347.824132036163	7.327637654645906E-5	3.921214060675513E-5	7.3900134353888095E-9	0.9888687186703202	-86.35180346804125	1.6458372477606194E-4	0.3777179174604076
2035000	-81915.45091030373	-81828.4736713427	-86.97723896102801	-81828.4736713427	11462.55677462381	1	0.0	261.94463471414434	0	0.0	11462.55677462381	0	0.0	11375.313828456716	0	0.0	11462.55677462381	1.0610196965970962E-4	5.632834291975533E-5	1.549262159881029E-8	0.9602102849318181	-80.06948368204587	5.88374235909251E-5	0.9382284873035949
2036000	-81918.70955525426	-81831.68915120895	-87.02040404530425	-81831.68915120895	10692.683308558668	1	0.0	241.11446757983748	0	0.0	10692.683308558668	1	0.0	10578.572809712474	0	0.0	10692.683308558668	1.1435535384092124E-4	6.106184168933091E-5	1.719175609744942E-8	0.8560483508454381	-80.11264876632211	1.5984530445492962E-4	0.8566857048537149
2037000	-81920.87671152524	-81832.0931085476	-88.7836029776413	-81832.0931085476	12998.941851393907	1	0.0	271.7221896210449	0	0.0	12998.941851393907	0	0.0	12761.921880851844	0	0.0	12998.941851393907	9.242486645485355E-5	5.0213387464411164E-5	1.1468777996380777E-8	0.9566544733747324	-81.87584769865916	1.3789559914347986E-4	0.8742122971063337
2038000	-81919.73346699867	-81829.47434895177	-90.25911804690112	-81829.47434895177	15712.659164636863	1	0.0	352.59089051830955	0	0.0	15712.659164636863	0	0.0	15554.856504988878	0	0.0	15712.659164636863	7.636032775415943E-5	4.100906752124767E-5	8.697609755607267E-9	1.0147613328146246	-83.35136276791899	8.614650151942688E-5	0.8742122971063337
2039000	-81920.6714906708	-81833.1760868714	-87.49540379938901	-81833.1760868714	10187.383653280058	1	0.0	235.95644184490519	0	0.0	10187.383653280058	0	0.0	9772.335131328267	0	0.0	10187.383653280058	1.2116600129711724E-4	6.446945406934494E-5	2.1711645156769442E-8	1.054244278962622	-80.58764852040687	2.445286225766443E-4	0.7349971074203994
2040000	-81925.30375383746	-81836.81514376323	-88.4886100742253	-81836.81514376323	10600.099977356975	1	0.0	270.9981788623135	0	0.0	10600.099977356975	0	0.0	9767.297687827917	0	0.0	10600.099977356975	1.182693285627827E-4	6.302667169009496E-5	2.0750069719683492E-8	1.1488558653811944	-81.58085479524317	2.9120767835067384E-4	0.719169805462744
2041000	-81921.50399738591	-81833.44592147254	-88.05807591337629	-81833.44592147254	11499.264814720824	1	0.0	247.14811106192005	0	0.0	11499.264814720824	0	0.0	11119.52543721333	0	0.0	11499.264814720824	1.1040325408360239E-4	5.697643459990468E-5	1.638003591890654E-8	1.0113293813292628	-81.15032063439415	7.803612303578174E-5	0.832630126882963
2042000	-81916.02766311943	-81827.80510621356	-88.22255690585813	-81827.80510621356	10902.209914183153	1	0.0	243.43390029760602	0	0.0	10902.209914183153	0	0.0	10429.493528143354	0	0.0	10902.209914183153	1.140864077175744E-4	5.988791404171972E-5	1.895216718412836E-8	1.1333004869088281	-81.31480162687599	1.788363498616788E-4	0.6434892201530314
2043000	-81919.97873948979	-81829.14840607761	-90.83033341216803	-81829.14840607761	17485.032637654407	1	0.0	369.64488797229836	0	0.0	17485.032637654407	0	0.0	17151.36830101991	0	0.0	17485.032637654407	7.034740775308596E-5	3.71711333580825E-5	7.031054582778086E-9	1.0131367789579213	-83.9225781331859	6.932687563320468E-5	0.9156224881391263
2044000	-81917.65814898809	-81831.47216019839	-86.18598878970154	-81831.47216019839	10401.743226496494	1	0.0	276.92648565229877	0	0.0	10401.743226496494	0	0.0	10219.535576758215	0	0.0	10401.743226496494	1.1530973029083036E-4	6.238051421985282E-5	1.751646656421244E-8	0.9521368371618585	-79.2782335107194	8.025275301716802E-5	0.9396142771680607
2045000	-81921.20757202708	-81830.93816485768	-90.26940716939137	-81830.93816485768	15150.01538159034	1	0.0	423.7743878918486	0	0.0	15150.01538159034	0	0.0	14999.483131835626	0	0.0	15150.01538159034	8.07225537027918E-5	4.270031699044966E-5	9.154884242238316E-9	0.9883115293574966	-83.36165189040923	1.1214086206552447E-4	0.9167399830631663
2046000	-81918.61557591954	-81829.31542021515	-89.30015570438749	-81829.31542021515	12978.74205306114	1	0.0	313.1316128217717	0	0.0	12978.74205306114	0	0.0	12460.542006736925	0	0.0	12978.74205306114	9.386472683969947E-5	5.048958582922763E-5	1.2396804100315888E-8	1.073373107604007	-82.39240042540536	1.1174719846354676E-4	0.7641646165638941
2047000	-81926.67959313057	-81833.93454299375	-92.74505013681429	-81833.93454299375	16240.092079880054	1	0.0	367.1688134805287	0	0.0	16240.092079880054	0	0.0	16023.982675035333	0	0.0	16240.092079880054	7.88590356285689E-5	4.040951358666158E-5	8.531484778633683E-9	1.0501393982873077	-85.83729485783215	1.6588918948687116E-4	0.47019483008258767
2048000	-81925.38607438686	-81836.98880567627	-88.39726871057917	-81836.98880567627	11318.89710358249	1	0.0	257.8175571239501	0	0.0	11318.89710358249	0	0.0	11275.672525804155	0	0.0	11318.89710358249	1.1479222425505444E-4	5.764699208322229E-5	1.8778280239233674E-8	1.0964675052207182	-81.48951343159703	1.2699135679079132E-4	0.708993347917048
2049000	-81921.19502671633	-81829.77036915682	-91.42465755952155	-81829.77036915682	15447.314375679307	0	0.0	374.27070793679917	0	0.0	15447.314375679307	0	0.0	15256.930322218208	0	0.0	15447.314375679307	8.007627255550937E-5	4.225057456487508E-5	8.852290766121821E-9	1.035265611677955	-84.51690228053941	1.0536018215744765E-4	0.6706478633296754
2050000	-81919.699682782	-81832.22792161212	-87.4717611698671	-81832.22792161212	10973.426520385372	0	0.0	234.21510256556624	0	0.0	10973.426520385372	0	0.0	10244.348440119873	0	0.0	10973.426520385372	1.219903989441747E-4	6.162938764452296E-5	2.2093105994348833E-8	1.1715965276745894	-80.56400589088496	1.6967105911824945E-4	0.7557541460173158
2051000	-81926.29057601592	-81829.37554340324	-96.91503261268274	-81829.37554340324	21657.711900108858	1	0.0	527.8578350175219	0	0.0	21657.711900108858	0	0.0	21069.093310010012	0	0.0	21657.711900108858	5.8379600204402304E-5	3.0180821574021494E-5	5.247894478158835E-9	1.239507842444314	-90.0072773337006	1.740614949712193E-4	0.2210973143650371
2052000	-81918.15063580271	-81832.43945350718	-85.7111822955407	-81832.43945350718	9897.524271089282	1	0.0	235.7035756180455	0	0.0	9897.524271089282	0	0.0	9478.962613458962	0	0.0	9897.524271089282	1.27944890917835E-4	6.686900044265635E-5	2.5308017313395635E-8	1.2319670461316694	-78.80342701655856	1.0046889757972023E-4	0.928710356636383
2053000	-81921.62170085713	-81834.40746836612	-87.21423249100285	-81834.40746836612	11312.524180750659	1	0.0	307.68122060342967	0	0.0	11312.524180750659	0	0.0	9834.842771608344	0	0.0	11312.524180750659	1.1526221189331651E-4	5.94074598949693E-5	2.0026504431204233E-8	1.189934706517025	-80.30647721202071	1.256917319633218E-4	0.8521160856778406
2054000	-81923.37575667827	-81830.3137242855	-93.0620323927714	-81830.3137242855	19669.204763371898	1	0.0	479.0859195259497	0	0.0	19669.204763371898	0	0.0	18228.041797717327	0	0.0	19669.204763371898	6.573563629764066E-5	3.3667353449854205E-5	6.6413759366973794E-9	1.1513795615887814	-86.15427711378926	1.1879654305650209E-4	0.7785527483443297
2055000	-81927.68250761904	-81828.8409524691	-98.84155514995265	-81828.8409524691	35650.10220785864	1	0.0	799.4988810819412	0	0.0	35650.10220785864	0	0.0	33542.37394985217	0	0.0	35650.10220785864	3.5057288067470966E-5	1.8471864607323175E-5	1.8286080670846338E-9	1.0679756877423898	-91.93379987097052	5.504730957644034E-5	0.6620541060153858
2056000	-81925.93767888668	-81830.1587763815	-95.7789025051761	-81830.1587763815	29638.38693099346	1	0.0	633.2017377634057	0	0.0	29638.38693099346	0	0.0	28717.711636262233	0	0.0	29638.38693099346	4.162192042923452E-5	2.2028260815203002E-5	2.34470819830519E-9	0.9508877951001462	-88.87114722619397	2.539259812992577E-5	0.9233168077859327
2057000	-81928.97686283193	-81832.57322613955	-96.40363669238889	-81832.57322613955	32625.05446781003	1	0.0	689.5506708371547	0	0.0	32597.864788149593	0	0.0	32625.05446781003	0	0.0	32625.05446781003	3.882749301771487E-5	1.9877719064112984E-5	2.626986056298484E-9	1.0042574167005454	-89.49588141340675	2.8301516008740716E-5	0.9285184413010875
2058000	-81922.47863218738	-81831.72368677321	-90.75494541417133	-81831.72368677321	15816.49095462196	1	0.0	334.9256119094552	0	0.0	15816.49095462196	0	0.0	15713.48685706488	0	0.0	15816.49095462196	7.899161242187321E-5	4.09701630714653E-5	8.589152212909243E-9	0.9773163058036647	-83.8471901351892	2.2491139373116986E-5	0.9939222561402288
2059000	-81919.34183366362	-81830.396877869	-88.94495579462344	-81830.396877869	14478.584727331825	1	0.0	284.5556518466154	0	0.0	14478.584727331825	0	0.0	14156.667027024225	0	0.0	14478.584727331825	8.509150659333002E-5	4.498741913217994E-5	1.0857282105384745E-8	1.1226563473363849	-82.0372005156413	4.067250617826003E-6	0.9939222561402288
2060000	-81924.77409660791	-81831.17278746079	-93.60130914712643	-81831.17278746079	17434.574870629913	1	0.0	339.5892433734638	0	0.0	17434.574870629913	0	0.0	16644.182518541496	0	0.0	17434.574870629913	7.105047739060265E-5	3.809231199460335E-5	7.290150842832835E-9	1.0667960403282635	-86.69355386814429	3.9686244792237566E-5	0.9939222561402288
2061000	-81926.4991753111	-81833.57357605032	-92.9255992607808	-81833.57357605032	19159.255543697993	0	0.0	449.53204059641394	0	0.0	19159.255543697993	0	0.0	18646.085052550912	0	0.0	19159.255543697993	6.538779011048214E-5	3.433632563834041E-5	6.543149813657349E-9	1.044470759885648	-86.01784398179866	1.2654925094684677E-4	0.8509668615645732
