drug_pair;Drug1;Drug2;drugdrug;code_3letter1;code_3letter2;drug_cat;drug_category1;drug_category2;categorycategory;targ;targeted_cellular_process1;targeted_cellular_process2;processprocess;us;use1;use2;useuse;ebw;ecr;seo;stm;pae;pau;int_sign_ebw;int_sign_ecr;int_sign_seo;int_sign_stm;int_sign_pae;int_sign_pau;ebw_g;ecr_g;seo_g;stm_g;pae_g;pau_g;sum_g;SR_ebw_D1;SR_ecr_D1;SR_stm_D1;SR_seo_D1;SR_pae_D1;SR_pau_D1;SR_ebw_D2;SR_ecr_D2;SR_stm_D2;SR_seo_D2;SR_pae_D2;SR_pau_D2;SR_ebw;SR_ecr;SR_stm;SR_seo;SR_pae;SR_pau;SR_score_ebw;SR_score_ecr;SR_score_stm;SR_score_seo;SR_score_pae;SR_score_pau;SR_score_total;HDC_ebw_D1;HDC_ecr_D1;HDC_stm_D1;HDC_seo_D1;HDC_pae_D1;HDC_pau_D1;LF_ebw_D1;LF_ecr_D1;LF_stm_D1;LF_seo_D1;LF_pae_D1;LF_pau_D1;HDC_ebw_D2;HDC_ecr_D2;HDC_stm_D2;HDC_seo_D2;HDC_pae_D2;HDC_pau_D2;LF_ebw_D2;LF_ecr_D2;LF_stm_D2;LF_seo_D2;LF_pae_D2;LF_pau_D2
Ciprofloxacin_Polymyxin B;Ciprofloxacin;Polymyxin B;Ciprofloxacin-Polymyxin B;CIP;PMB;0;quinolones;LPS;LPS-quinolones;0;DNA;membrane;DNA-membrane;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,044862002;0,040763925;0,153735835;0,024444320;0,050468458;0,081145266;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;S;R;R;R;R;S;SS;SR;SR;SR;SR;SS;-1;0;0;0;0;-1;-2;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;0,300;0,300;0,300;0,300;0,500;0,500;0,29;0,79;0,84;0,85;0,76;0,08
Ciprofloxacin_EGCG;Ciprofloxacin;EGCG;Ciprofloxacin-EGCG;CIP;EGCG;0;quinolones;fatty acid biosynthesis;fatty acid biosynthesis-quinolones;0;DNA;membrane;DNA-membrane;0;antibiotic;food additive;antibiotic-food additive;0,152865879;0,153976690;0,097681646;0,113245464;-0,045629106;0,196203624;Additivity;Additivity;Additivity;Antagonism;Additivity;Antagonism;0;0;0;1;0;1;2;S;S;S;S;S;S;R;R;R;R;S;R;SR;SR;SR;SR;SS;SR;0;0;0;0;-1;0;-1;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;20,000;20,000;20,000;20,000;23,000;23,000;0,80;0,76;0,88;0,80;0,46;0,70
Ciprofloxacin_Fusidic acid;Ciprofloxacin;Fusidic acid;Ciprofloxacin-Fusidic acid;CIP;FUS;0;quinolones;other protein synthesis inhibitor;other protein synthesis inhibitor-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,112245621;0,104991440;0,244248262;0,066605937;0,074183826;0,036602102;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;100,000;100,000;100,000;100,000;100,000;100,000;0,56;0,43;0,86;0,73;0,83;0,84
Ciprofloxacin_Puromycin;Ciprofloxacin;Puromycin;Ciprofloxacin-Puromycin;CIP;PUR;0;quinolones;other protein synthesis inhibitor;other protein synthesis inhibitor-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,065604856;0,062400323;0,066149882;0,083560613;0,221120325;0,163905198;Additivity;Additivity;Additivity;Additivity;Antagonism;Antagonism;0;0;0;0;1;1;2;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;25,000;25,000;25,000;25,000;25,000;25,000;0,63;0,00;0,78;0,72;0,78;0,77
Ciprofloxacin_Clindamycin;Ciprofloxacin;Clindamycin;Ciprofloxacin-Clindamycin;CIP;CLI;0;quinolones;other protein synthesis inhibitor;other protein synthesis inhibitor-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,054108179;0,104189278;0,050124520;0,066002113;0,032018336;0,020150367;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;R;S;S;R;R;SR;SR;SS;SS;SR;SR;0;0;-1;-1;0;0;-2;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;2,000;2,000;2,000;2,000;2,000;2,000;0,78;0,76;0,60;0,64;0,87;0,90
Ciprofloxacin_Doxycycline;Ciprofloxacin;Doxycycline;Ciprofloxacin-Doxycycline;CIP;DOX;0;quinolones;tetracycline;quinolones-tetracycline;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,210562533;0,328870631;0,209147661;0,226725942;0,035575153;0,380423599;Additivity;Antagonism;Antagonism;Antagonism;Additivity;Antagonism;0;1;1;1;0;1;4;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;0,500;0,500;1,000;1,000;4,000;4,000;0,42;0,00;0,55;0,40;0,85;0,50
Ciprofloxacin_Minocycline;Ciprofloxacin;Minocycline;Ciprofloxacin-Minocycline;CIP;MIN;0;quinolones;tetracycline;quinolones-tetracycline;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,161609950;0,070796719;0,200808214;0,104279252;0,147380711;0,086331386;Antagonism;Additivity;Antagonism;Additivity;Antagonism;Additivity;1;0;1;0;1;0;3;S;S;S;S;S;S;S;S;R;R;S;S;SS;SS;SR;SR;SS;SS;-1;-1;0;0;-1;-1;-4;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;0,500;0,500;1,000;1,000;40,000;20,000;0,70;0,66;0,82;0,71;0,00;0,00
Ciprofloxacin_Spectinomycin;Ciprofloxacin;Spectinomycin;Ciprofloxacin-Spectinomycin;CIP;SPT;0;quinolones;aminoglycoside;aminoglycoside-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,164760145;0,134987742;0,121965150;0,117578157;0,191073657;0,312779231;Antagonism;Additivity;Additivity;Antagonism;Antagonism;Antagonism;1;0;0;1;1;1;4;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;6,000;6,000;16,000;16,000;32,000;32,000;0,51;0,53;0,58;0,66;0,72;0,67
Ciprofloxacin_Tobramycin;Ciprofloxacin;Tobramycin;Ciprofloxacin-Tobramycin;CIP;TOB;0;quinolones;aminoglycoside;aminoglycoside-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,081341295;-0,043162347;-0,074903445;0,022921882;0,088096745;0,100013663;Additivity;Additivity;Additivity;Additivity;Additivity;Antagonism;0;0;0;0;0;1;1;S;S;S;S;S;S;S;R;S;R;S;S;SS;SR;SS;SR;SS;SS;-1;0;-1;0;-1;-1;-4;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00
Ciprofloxacin_Erythromycin;Ciprofloxacin;Erythromycin;Ciprofloxacin-Erythromycin;CIP;ERI;0;quinolones;macrolide;macrolide-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,122079640;0,084024991;0,101833679;0,096008978;0,069709801;0,015048094;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59
Ciprofloxacin_Clarithromycin;Ciprofloxacin;Clarithromycin;Ciprofloxacin-Clarithromycin;CIP;CLR;0;quinolones;macrolide;macrolide-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,175041300;0,125541990;0,079402257;0,138842435;0,093659873;0,074391449;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;30,000;30,000;30,000;30,000;60,000;60,000;0,45;0,57;0,60;0,54;0,36;0,44
Ciprofloxacin_Vanillin;Ciprofloxacin;Vanillin;Ciprofloxacin-Vanillin;CIP;VNL;0;quinolones;food additive;food additive-quinolones;0;DNA;human;DNA-human;0;antibiotic;food additive;antibiotic-food additive;0,466759742;0,675869386;0,192708378;0,320441169;-0,047710690;0,039777472;Antagonism;Antagonism;Antagonism;Antagonism;Additivity;Additivity;1;1;1;1;0;0;4;S;S;S;S;S;S;R;R;R;R;S;R;SR;SR;SR;SR;SS;SR;0;0;0;0;-1;0;-1;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;200,000;200,000;200,000;200,000;200,000;200,000;0,85;0,85;0,86;0,79;0,69;0,75
Ciprofloxacin_Procaine;Ciprofloxacin;Procaine;Ciprofloxacin-Procaine;CIP;PRC;0;quinolones;human drug;human drug-quinolones;0;DNA;human;DNA-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,134414290;0,201965574;-0,030813665;0,049746461;-0,310895064;0,379970016;Antagonism;Antagonism;Additivity;Additivity;Synergy;Antagonism;1;1;0;0;-1;1;2;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;10910,800;10910,800;10910,800;10910,800;10910,800;10910,800;0,42;0,50;0,40;0,26;0,20;0,38
Ciprofloxacin_Loperamide;Ciprofloxacin;Loperamide;Ciprofloxacin-Loperamide;CIP;LOP;0;quinolones;human drug;human drug-quinolones;0;DNA;human;DNA-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,045822952;-0,037224816;0,065239222;-0,038450029;0,136154019;0,313327855;Additivity;Additivity;Additivity;Additivity;Antagonism;Antagonism;0;0;0;0;1;1;2;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;200,000;200,000;200,000;200,000;200,000;200,000;0,59;0,66;0,82;0,85;0,71;0,79
Ciprofloxacin_PMS;Ciprofloxacin;PMS;Ciprofloxacin-PMS;CIP;PMS;0;quinolones;oxidative stress;oxidative stress-quinolones;0;DNA;oxidative stress;DNA-oxidative stress;0;antibiotic;research used drug;antibiotic-research used drug;0,541462974;0,220333168;0,243432814;0,408868629;NA;NA;Antagonism;Antagonism;Antagonism;Antagonism;Additivity;Additivity;1;1;1;1;0;0;4;S;S;S;S;S;S;S;S;R;S;R;R;SS;SS;SR;SS;SR;SR;-1;-1;0;-1;0;0;-3;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;10,000;10,000;15,000;15,000;NA;NA;0,46;0,00;0,70;0,68;NA;NA
Ciprofloxacin_Pyocyanin;Ciprofloxacin;Pyocyanin;Ciprofloxacin-Pyocyanin;CIP;PYO;0;quinolones;oxidative stress;oxidative stress-quinolones;0;DNA;oxidative stress;DNA-oxidative stress;0;antibiotic;research used drug;antibiotic-research used drug;0,457249522;0,220741151;0,338944799;0,400554322;NA;NA;Antagonism;Additivity;Antagonism;Antagonism;Additivity;Additivity;1;0;1;1;0;0;3;S;S;S;S;S;S;S;S;S;R;R;R;SS;SS;SS;SR;SR;SR;-1;-1;-1;0;0;0;-3;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;10,000;10,000;10,000;10,000;NA;NA;0,25;0,00;0,69;0,81;NA;NA
Ciprofloxacin_Pseudomonic acid;Ciprofloxacin;Pseudomonic acid;Ciprofloxacin-Pseudomonic acid;CIP;PSA;0;quinolones;oxidative stress;oxidative stress-quinolones;0;DNA;oxidative stress;DNA-oxidative stress;0;antibiotic;research used drug;antibiotic-research used drug;0,094668346;0,046808101;0,049355216;0,071091467;NA;NA;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;S;R;R;R;R;SR;SS;SR;SR;SR;SR;0;-1;0;0;0;0;-1;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;2,000;2,000;1,000;1,000;NA;NA;0,71;0,60;0,72;0,84;NA;NA
Ciprofloxacin_Meropenem;Ciprofloxacin;Meropenem;Ciprofloxacin-Meropenem;CIP;MEM;0;quinolones;beta-lactam;beta-lactam-quinolones;0;DNA;cell wall;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,108392467;-0,056275244;-0,048144659;0,052912370;0,062539444;0,136470209;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;0,080;0,040;0,080;0,040;1,000;0,250;0,09;0,12;0,00;0,00;0,00;0,00
Ciprofloxacin_Colistin;Ciprofloxacin;Colistin;Ciprofloxacin-Colistin;CIP;CST;0;quinolones;LPS;LPS-quinolones;0;DNA;membrane;DNA-membrane;1;antibiotic;antibiotic;antibiotic-antibiotic;0,187384684;0,088050437;0,171205526;0,056636967;0,019259583;0,020139089;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;R;R;R;R;S;S;SR;SR;SR;SR;SS;SS;0;0;0;0;-1;-1;-2;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;0,400;0,400;0,600;0,600;1,250;1,250;0,84;0,97;0,99;0,92;0,00;0,00
Ciprofloxacin_Gentamicin;Ciprofloxacin;Gentamicin;Ciprofloxacin-Gentamicin;CIP;GEN;0;quinolones;aminoglycoside;aminoglycoside-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,112860015;0,052367094;0,155768810;0,059740314;0,192542579;0,202513164;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;1,000;1,000;1,500;1,500;1,500;1,500;0,01;0,67;0,00;0,50;0,00;0,00
Ciprofloxacin_Curcumin;Ciprofloxacin;Curcumin;Ciprofloxacin-Curcumin;CIP;CCM;0;quinolones;food additive;food additive-quinolones;0;DNA;human;DNA-human;0;antibiotic;food additive;antibiotic-food additive;0,180052294;0,180690338;0,234423434;0,100743509;0,053608007;-0,132648113;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;S;S;S;S;R;R;R;R;S;R;SR;SR;SR;SR;SS;SR;0;0;0;0;-1;0;-1;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;200,000;200,000;200,000;200,000;200,000;200,000;0,89;0,91;0,99;1,00;0,55;0,77
Ciprofloxacin_Metformin;Ciprofloxacin;Metformin;Ciprofloxacin-Metformin;CIP;MF;0;quinolones;human drug;human drug-quinolones;0;DNA;human;DNA-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,055967669;0,045361739;0,061566995;-0,040416429;-0,217992370;0,110213492;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;12916,000;12916,000;38748,000;38748,000;25832,000;25832,000;0,54;0,27;0,67;0,63;0,48;0,58
Ciprofloxacin_Phenformin;Ciprofloxacin;Phenformin;Ciprofloxacin-Phenformin;CIP;PHM;0;quinolones;human drug;human drug-quinolones;0;DNA;human;DNA-human;0;antibiotic;research used drug;antibiotic-research used drug;0,037393045;-0,047321228;0,080124904;-0,043827240;-0,051326966;0,124363047;Additivity;Additivity;Additivity;Additivity;Additivity;Antagonism;0;0;0;0;0;1;1;S;S;S;S;S;S;R;R;R;R;R;S;SR;SR;SR;SR;SR;SS;0;0;0;0;0;-1;-1;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;3,000;3,000;20,000;20,000;10,000;10,000;0,95;1,00;1,00;1,00;1,00;0,00
Ciprofloxacin_Streptozotocin;Ciprofloxacin;Streptozotocin;Ciprofloxacin-Streptozotocin;CIP;STZ;0;quinolones;human drug;human drug-quinolones;0;DNA;human;DNA-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,167128011;-0,084473777;-0,445751791;-0,274757678;0,021119736;-0,096743053;Additivity;Additivity;Synergy;Synergy;Additivity;Additivity;0;0;-1;-1;0;0;-2;S;S;S;S;S;S;R;R;S;R;R;R;SR;SR;SS;SR;SR;SR;0;0;-1;0;0;0;-1;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;10,000;10,000;10,000;10,000;10,000;10,000;0,84;0,79;0,55;0,70;1,00;0,98
Ciprofloxacin_Moxifloxacin;Ciprofloxacin;Moxifloxacin;Ciprofloxacin-Moxifloxacin;CIP;MXF;1;quinolones;quinolones;quinolones-quinolones;1;DNA;DNA;DNA-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,205858821;-0,194320072;-0,153596824;-0,176050850;0,047420502;-0,236371412;Synergy;Additivity;Additivity;Additivity;Additivity;Synergy;-1;0;0;0;0;-1;-2;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;0,080;0,080;0,080;0,080;0,500;0,500;0,00;0,04;0,64;0,00;0,96;0,67
Ciprofloxacin_Phleomycin;Ciprofloxacin;Phleomycin;Ciprofloxacin-Phleomycin;CIP;PLM;0;quinolones;multiple;multiple-quinolones;1;DNA;DNA;DNA-DNA;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,124721269;0,066667099;-0,141709995;0,053110078;0,183607657;0,059970567;Additivity;Additivity;Additivity;Additivity;Antagonism;Additivity;0;0;0;0;1;0;1;S;S;S;S;S;S;S;S;S;S;R;R;SS;SS;SS;SS;SR;SR;-1;-1;-1;-1;0;0;-4;0,010;0,010;0,015;0,015;1,250;0,080;0,00;0,00;0,00;0,00;0,00;0,00;5,000;5,000;5,000;5,000;0,625;0,625;0,17;0,16;0,00;0,54;1,00;1,00
Novobiocin_Piperacillin;Novobiocin;Piperacillin;Novobiocin-Piperacillin;NVB;PIP;0;quinolones;beta-lactam;beta-lactam-quinolones;0;DNA;cell wall;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,065526063;-0,092736608;-0,082676808;-0,037692327;-0,054464223;-0,035052801;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;S;R;R;R;S;S;S;S;S;SR;SS;RS;SS;RS;RS;0;-1;0;-1;0;0;-2;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;0,300;0,300;1,000;1,000;2,000;3,000;0,80;0,68;0,60;0,62;0,00;0,00
Novobiocin_Penicillin G;Novobiocin;Penicillin G;Novobiocin-Penicillin G;NVB;PEN;0;quinolones;beta-lactam;beta-lactam-quinolones;0;DNA;cell wall;cell wall-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,037454070;0,027633383;0,044083906;-0,041259192;-0,083605694;-0,029289325;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;R;S;R;R;R;S;S;S;R;R;SR;SS;RS;SS;RR;RR;0;-1;0;-1;1;1;0;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;5,000;5,000;1,250;1,250;10,000;10,000;0,80;0,67;0,62;0,62;0,93;0,91
Novobiocin_Rifampicin;Novobiocin;Rifampicin;Novobiocin-Rifampicin;NVB;RIF;0;quinolones;RNA polymerase;quinolones-RNA polymerase;1;DNA;DNA;DNA-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,140183451;-0,108575740;0,175236921;-0,130045183;-0,033497087;-0,036506249;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;R;S;R;R;S;S;S;S;S;R;SS;SS;RS;SS;RS;RR;-1;-1;0;-1;0;1;-2;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;8,000;8,000;8,000;8,000;16,000;20,000;0,41;0,00;0,17;0,00;0,00;0,87
Novobiocin_Trimethoprim;Novobiocin;Trimethoprim;Novobiocin-Trimethoprim;NVB;TMP;0;quinolones;folic acid biosynthesis;folic acid biosynthesis-quinolones;1;DNA;DNA;DNA-DNA;1;antibiotic;antibiotic;antibiotic-antibiotic;0,087234887;0,140252539;0,077579694;-0,081899442;0,032740080;0,028000642;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;R;S;R;R;S;S;S;S;R;R;SS;SS;RS;SS;RR;RR;-1;-1;0;-1;1;1;-1;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;0,500;0,500;0,500;0,500;1,000;1,000;0,49;0,46;0,53;0,46;0,83;0,85
Novobiocin_Polymyxin B;Novobiocin;Polymyxin B;Novobiocin-Polymyxin B;NVB;PMB;0;quinolones;LPS;LPS-quinolones;0;DNA;membrane;DNA-membrane;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,294057329;-0,364163206;-0,277161709;-0,178149352;0,021851506;-0,052836894;Synergy;Synergy;Synergy;Synergy;Additivity;Additivity;-1;-1;-1;-1;0;0;-4;S;S;R;S;R;R;S;R;R;R;R;S;SS;SR;RR;SR;RR;RS;-1;0;1;0;1;0;1;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;0,300;0,300;0,300;0,300;0,500;0,500;0,29;0,79;0,84;0,85;0,76;0,08
Novobiocin_Puromycin;Novobiocin;Puromycin;Novobiocin-Puromycin;NVB;PUR;0;quinolones;other protein synthesis inhibitor;other protein synthesis inhibitor-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,094292619;0,148896993;-0,078249982;0,032174603;0,040790776;-0,045449918;Additivity;Antagonism;Additivity;Additivity;Additivity;Additivity;0;1;0;0;0;0;1;S;S;R;S;R;R;S;S;R;R;R;R;SS;SS;RR;SR;RR;RR;-1;-1;1;0;1;1;1;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;25,000;25,000;25,000;25,000;25,000;25,000;0,63;0,00;0,78;0,72;0,78;0,77
Novobiocin_Spectinomycin;Novobiocin;Spectinomycin;Novobiocin-Spectinomycin;NVB;SPT;0;quinolones;aminoglycoside;aminoglycoside-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,111561900;0,178118543;0,280992740;-0,067953655;0,032547349;-0,050495562;Additivity;Antagonism;Antagonism;Additivity;Additivity;Additivity;0;1;1;0;0;0;2;S;S;R;S;R;R;S;S;S;S;R;S;SS;SS;RS;SS;RR;RS;-1;-1;0;-1;1;0;-2;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;6,000;6,000;16,000;16,000;32,000;32,000;0,51;0,53;0,58;0,66;0,72;0,67
Novobiocin_Tobramycin;Novobiocin;Tobramycin;Novobiocin-Tobramycin;NVB;TOB;0;quinolones;aminoglycoside;aminoglycoside-quinolones;0;DNA;protein synthesis inhibitor;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,132437382;-0,045465741;-0,214013797;-0,048199843;-0,121667853;-0,022500623;Additivity;Additivity;Synergy;Additivity;Additivity;Additivity;0;0;-1;0;0;0;-1;S;S;R;S;R;R;S;R;S;R;S;S;SS;SR;RS;SR;RS;RS;-1;0;0;0;0;0;-1;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00
Novobiocin_Procaine;Novobiocin;Procaine;Novobiocin-Procaine;NVB;PRC;0;quinolones;human drug;human drug-quinolones;0;DNA;human;DNA-human;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,091737937;0,281491403;0,209628565;0,040868167;-0,058715977;-0,031274720;Additivity;Antagonism;Antagonism;Additivity;Additivity;Additivity;0;1;1;0;0;0;2;S;S;R;S;R;R;S;S;S;S;S;S;SS;SS;RS;SS;RS;RS;-1;-1;0;-1;0;0;-3;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;10910,800;10910,800;10910,800;10910,800;10910,800;10910,800;0,42;0,50;0,40;0,26;0,20;0,38
Novobiocin_PMS;Novobiocin;PMS;Novobiocin-PMS;NVB;PMS;0;quinolones;oxidative stress;oxidative stress-quinolones;0;DNA;oxidative stress;DNA-oxidative stress;0;antibiotic;research used drug;antibiotic-research used drug;0,203533865;0,423497030;0,362210086;-0,048271041;NA;NA;Antagonism;Antagonism;Antagonism;Additivity;Additivity;Additivity;1;1;1;0;0;0;3;S;S;R;S;R;R;S;S;R;S;R;R;SS;SS;RR;SS;RR;RR;-1;-1;1;-1;1;1;0;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91;10,000;10,000;15,000;15,000;NA;NA;0,46;0,00;0,70;0,68;NA;NA
