"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2"
"Bacitracin_CCCP","Bacitracin","CCCP","Bacitracin-CCCP","BAC","CCCP",0,"other cell wall","PMF","other cell wall-PMF",0,"cell wall","PMF","cell wall-PMF",0,"antibiotic","research used drug","antibiotic-research used drug",0.037283342,-0.034769712,-0.050895997,0.058667612,-0.038685255,-0.033972291,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","R","RS","RS","RS","RS","RR","RR",0,0,0,0,1,1,2,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,5,5,5,5,5,5,0.26,0.04,0.61,0.37,0.85,0.85
"Bacitracin_Nonactin","Bacitracin","Nonactin","Bacitracin-Nonactin","BAC","NON",0,"other cell wall","PMF","other cell wall-PMF",0,"cell wall","PMF","cell wall-PMF",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.050922412,-0.075845985,0.031495922,0.035384893,-0.034099716,-0.06574508,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,1,1,1,1,2,2,0.88,0.89,0.93,0.91,0.81,0.83
"Bacitracin_Paraquat","Bacitracin","Paraquat","Bacitracin-Paraquat","BAC","PQ",0,"other cell wall","oxidative stress","other cell wall-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.057590928,-0.095001525,0.040937652,-0.040421789,-0.03771215,0.033491825,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,5,5,10,10,10,10,0.76,0.75,0.82,0.83,0.87,0.86
"Bacitracin_Fusidic acid","Bacitracin","Fusidic acid","Bacitracin-Fusidic acid","BAC","FUS",0,"other cell wall","other protein synthesis inhibitor","other cell wall-other protein synthesis inhibitor",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.07604584,-0.086280919,0.081343423,0.053922898,-0.044174341,-0.038243713,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","R","R","R","R","RS","RS","RR","RR","RR","RR",0,0,1,1,1,1,4,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84
"Bacitracin_Puromycin","Bacitracin","Puromycin","Bacitracin-Puromycin","BAC","PUR",0,"other cell wall","other protein synthesis inhibitor","other cell wall-other protein synthesis inhibitor",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.068364955,-0.094576434,0.033379831,0.072782441,-0.037836063,-0.085099956,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","R","R","R","R","RS","RS","RR","RR","RR","RR",0,0,1,1,1,1,4,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,25,25,25,25,25,25,0.63,0,0.78,0.72,0.78,0.77
"Bacitracin_Chloramphenicol","Bacitracin","Chloramphenicol","Bacitracin-Chloramphenicol","BAC","CHL",0,"other cell wall","other protein synthesis inhibitor","other cell wall-other protein synthesis inhibitor",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.052539244,0.071567145,0.059600842,0.071456201,0.033214747,-0.046196831,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","S","RS","RS","RS","RS","RR","RS",0,0,0,0,1,0,1,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,1,1,1,1,4,4,0.51,0,0.63,0.63,0.87,0
"Bacitracin_Linezolid","Bacitracin","Linezolid","Bacitracin-Linezolid","BAC","LZD",0,"other cell wall","other protein synthesis inhibitor","other cell wall-other protein synthesis inhibitor",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.053493256,-0.039240413,0.032646044,0.039907323,-0.067686889,-0.088441049,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,2,2,2,2,2,2,0.88,0.88,0.85,0.89,0.8,0.83
"Bacitracin_Clindamycin","Bacitracin","Clindamycin","Bacitracin-Clindamycin","BAC","CLI",0,"other cell wall","other protein synthesis inhibitor","other cell wall-other protein synthesis inhibitor",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.04084136,-0.085807482,0.07069087,0.056253674,0.030261979,0.041451588,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","S","S","R","R","RR","RR","RS","RS","RR","RR",1,1,0,0,1,1,4,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,2,2,2,2,2,2,0.78,0.76,0.6,0.64,0.87,0.9
"Bacitracin_Doxycycline","Bacitracin","Doxycycline","Bacitracin-Doxycycline","BAC","DOX",0,"other cell wall","tetracycline","other cell wall-tetracycline",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.043624585,0.066773788,0.073372828,0.093636781,-0.033563535,-0.054389384,"Additivity","Additivity","Additivity","Antagonism","Additivity","Additivity",0,0,0,1,0,0,1,"R","R","R","R","R","R","S","S","S","S","R","S","RS","RS","RS","RS","RR","RS",0,0,0,0,1,0,1,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.5,0.5,1,1,4,4,0.42,0,0.55,0.4,0.85,0.5
"Bacitracin_Minocycline","Bacitracin","Minocycline","Bacitracin-Minocycline","BAC","MIN",0,"other cell wall","tetracycline","other cell wall-tetracycline",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.068969156,-0.129389192,0.071841775,-0.054692345,-0.021709872,0,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","R","R","S","S","RS","RS","RR","RR","RS","RS",0,0,1,1,0,0,2,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.5,0.5,1,1,40,20,0.7,0.66,0.82,0.71,0,0
"Bacitracin_Tigecycline","Bacitracin","Tigecycline","Bacitracin-Tigecycline","BAC","TGC",0,"other cell wall","tetracycline","other cell wall-tetracycline",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.041014121,0.057955128,0.030483192,-0.031316821,0.032329888,0.042762331,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.04,0.04,0.04,0.04,10,0.1,0.84,0.89,0.88,0.88,0.72,0.87
"Bacitracin_Spectinomycin","Bacitracin","Spectinomycin","Bacitracin-Spectinomycin","BAC","SPT",0,"other cell wall","aminoglycoside","aminoglycoside-other cell wall",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.050618987,0.067774685,0.039049492,0.073368962,-0.066754664,-0.04364105,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","R","S","RS","RS","RS","RS","RR","RS",0,0,0,0,1,0,1,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,6,6,16,16,32,32,0.51,0.53,0.58,0.66,0.72,0.67
"Bacitracin_Tobramycin","Bacitracin","Tobramycin","Bacitracin-Tobramycin","BAC","TOB",0,"other cell wall","aminoglycoside","aminoglycoside-other cell wall",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.1342874,-0.043592736,-0.04086969,0.0299723,-0.212686025,-0.093186465,"Additivity","Additivity","Additivity","Additivity","Synergy","Synergy",0,0,0,0,-1,-1,-2,"R","R","R","R","R","R","S","R","S","R","S","S","RS","RR","RS","RR","RS","RS",0,1,0,1,0,0,2,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,1,1,2,2,1,1,0,0.83,0,0.85,0,0
"Bacitracin_Spiramycin","Bacitracin","Spiramycin","Bacitracin-Spiramycin","BAC","SPM",0,"other cell wall","macrolide","macrolide-other cell wall",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.031769764,-0.049578335,0.040807736,0.027032713,-0.056043868,-0.038462199,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,20,20,20,20,20,20,0.73,0.79,0.8,0.84,0.86,0.88
"Bacitracin_Erythromycin","Bacitracin","Erythromycin","Bacitracin-Erythromycin","BAC","ERI",0,"other cell wall","macrolide","macrolide-other cell wall",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.059479388,0.060976152,0.055416045,-0.040624742,-0.038277111,-0.058414861,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","S","S","RS","RS","RS","RS","RS","RS",0,0,0,0,0,0,0,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,15,15,32,32,32,32,0.54,0.65,0.52,0.49,0.61,0.59
"Bacitracin_Clarithromycin","Bacitracin","Clarithromycin","Bacitracin-Clarithromycin","BAC","CLR",0,"other cell wall","macrolide","macrolide-other cell wall",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.067172498,-0.031387519,0.034598906,0.068032063,-0.049607488,-0.036407824,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","S","S","RS","RS","RS","RS","RS","RS",0,0,0,0,0,0,0,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,30,30,30,30,60,60,0.45,0.57,0.6,0.54,0.36,0.44
"Bacitracin_Caffeine","Bacitracin","Caffeine","Bacitracin-Caffeine","BAC","CAF",0,"other cell wall","food additive","food additive-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","food additive","antibiotic-food additive",-0.06659339,-0.105758695,-0.03005796,0.048891051,0.030732633,-0.026436164,"Additivity","Synergy","Additivity","Additivity","Additivity","Additivity",0,-1,0,0,0,0,-1,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,200,200,200,200,200,200,0.85,0.88,0.84,0.86,0.85,0.85
"Bacitracin_Vanillin","Bacitracin","Vanillin","Bacitracin-Vanillin","BAC","VNL",0,"other cell wall","food additive","food additive-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","food additive","antibiotic-food additive",0.037576451,0.05710579,0.044857204,0.050577086,0.034108441,-0.068028083,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","S","R","RR","RR","RR","RR","RS","RR",1,1,1,1,0,1,5,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,200,200,200,200,200,200,0.85,0.85,0.86,0.79,0.69,0.75
"Bacitracin_Reserpine","Bacitracin","Reserpine","Bacitracin-Reserpine","BAC","RSP",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.032402185,0.039566135,0.074557786,0.120252581,0.047768509,-0.085783668,"Additivity","Additivity","Additivity","Antagonism","Additivity","Additivity",0,0,0,1,0,0,1,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,100,100,100,100,100,100,0.86,0.9,0.88,0.87,0.74,0.84
"Bacitracin_Procaine","Bacitracin","Procaine","Bacitracin-Procaine","BAC","PRC",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.049217103,0.03667919,-0.053007439,0.07468603,-0.041794086,-0.037152161,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","S","S","RS","RS","RS","RS","RS","RS",0,0,0,0,0,0,0,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,10910.8,10910.8,10910.8,10910.8,10910.8,10910.8,0.42,0.5,0.4,0.26,0.2,0.38
"Bacitracin_Theophylline","Bacitracin","Theophylline","Bacitracin-Theophylline","BAC","TPH",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.05517687,-0.088925471,0.049621971,-0.053317497,0.025909612,-0.040166392,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,10,10,10,10,20,20,0.87,0.9,0.87,0.87,0.89,0.91
"Bacitracin_Loperamide","Bacitracin","Loperamide","Bacitracin-Loperamide","BAC","LOP",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.057663082,0.041316952,0.069276255,-0.08466752,-0.05452077,0.041220895,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","R","R","R","R","RS","RS","RR","RR","RR","RR",0,0,1,1,1,1,4,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,200,200,200,200,200,200,0.59,0.66,0.82,0.85,0.71,0.79
"Bacitracin_Verapamil","Bacitracin","Verapamil","Bacitracin-Verapamil","BAC","VPM",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.029635521,0.029787463,-0.033648815,-0.079530374,-0.066994147,-0.030693098,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,500,500,500,500,500,500,0.87,0.8,0.85,0.86,0.78,0.83
"Bacitracin_PMS","Bacitracin","PMS","Bacitracin-PMS","BAC","PMS",0,"other cell wall","oxidative stress","other cell wall-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.057417954,-0.117639496,-0.063361486,0.046607144,NA,NA,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","R","S","R","R","RS","RS","RR","RS","RR","RR",0,0,1,0,1,1,3,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,10,10,15,15,NA,NA,0.46,0,0.7,0.68,NA,NA
"Bacitracin_Pyocyanin","Bacitracin","Pyocyanin","Bacitracin-Pyocyanin","BAC","PYO",0,"other cell wall","oxidative stress","other cell wall-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.095484027,-0.097528939,-0.057152342,0.055141349,NA,NA,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","R","R","R","RS","RS","RS","RR","RR","RR",0,0,0,1,1,1,3,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,10,10,10,10,NA,NA,0.25,0,0.69,0.81,NA,NA
"Bacitracin_Pseudomonic acid","Bacitracin","Pseudomonic acid","Bacitracin-Pseudomonic acid","BAC","PSA",0,"other cell wall","oxidative stress","other cell wall-oxidative stress",0,"cell wall","oxidative stress","cell wall-oxidative stress",0,"antibiotic","research used drug","antibiotic-research used drug",-0.053777618,-0.096755034,-0.026067303,-0.041405216,NA,NA,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","S","R","R","R","R","RR","RS","RR","RR","RR","RR",1,0,1,1,1,1,5,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,2,2,1,1,NA,NA,0.71,0.6,0.72,0.84,NA,NA
"Bacitracin_Meropenem","Bacitracin","Meropenem","Bacitracin-Meropenem","BAC","MEM",0,"other cell wall","beta-lactam","beta-lactam-other cell wall",1,"cell wall","cell wall","cell wall-cell wall",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.268038697,-0.107074697,-0.344254653,-0.157022769,-0.092847936,-0.038919516,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"R","R","R","R","R","R","S","S","S","S","S","S","RS","RS","RS","RS","RS","RS",0,0,0,0,0,0,0,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.08,0.04,0.08,0.04,1,0.25,0.09,0.12,0,0,0,0
"Bacitracin_Colistin","Bacitracin","Colistin","Bacitracin-Colistin","BAC","CST",0,"other cell wall","LPS","LPS-other cell wall",0,"cell wall","membrane","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.965164346,-0.885705838,-0.924046121,-0.917825448,-0.141396223,-0.286832875,"Synergy","Synergy","Synergy","Synergy","Synergy","Synergy",-1,-1,-1,-1,-1,-1,-6,"R","R","R","R","R","R","R","R","R","R","S","S","RR","RR","RR","RR","RS","RS",1,1,1,1,0,0,4,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.4,0.4,0.6,0.6,1.25,1.25,0.84,0.97,0.99,0.92,0,0
"Bacitracin_Flucytosine","Bacitracin","Flucytosine","Bacitracin-Flucytosine","BAC","5FC",0,"other cell wall","antifungal","antifungal-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","anti-infective","anti-infective-antibiotic",NA,NA,NA,NA,-0.059960508,-0.0379536,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,NA,NA,NA,NA,15,15,NA,NA,NA,NA,0.78,0.91
"Bacitracin_CHIR-90","Bacitracin","CHIR-90","Bacitracin-CHIR-90","BAC","CHIR90",0,"other cell wall","LPS","LPS-other cell wall",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","research used drug","antibiotic-research used drug",-0.484153324,-0.243468746,-0.470242657,-0.805276298,-0.05251269,0,"Synergy","Synergy","Synergy","Synergy","Additivity","Additivity",-1,-1,-1,-1,0,0,-4,"R","R","R","R","R","R","S","S","S","S","R","S","RS","RS","RS","RS","RR","RS",0,0,0,0,1,0,1,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.06,0.06,0.125,0.125,0.125,0.125,0,0.18,0,0.45,0.99,0
"Bacitracin_Triclosan","Bacitracin","Triclosan","Bacitracin-Triclosan","BAC","TRI",0,"other cell wall","other membrane","other cell wall-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","anti-infective","anti-infective-antibiotic",-0.058126297,0.050780564,-0.033883978,-0.068851325,0.02973845,0.034903868,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,0.04,0.04,0.04,0.04,0.04,0.04,1,1,0.98,1,0.97,0.99
"Bacitracin_Gentamicin","Bacitracin","Gentamicin","Bacitracin-Gentamicin","BAC","GEN",0,"other cell wall","aminoglycoside","aminoglycoside-other cell wall",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.041537121,-0.169045733,-0.073189867,-0.138015215,-0.379376091,-0.080893682,"Additivity","Additivity","Additivity","Additivity","Synergy","Additivity",0,0,0,0,-1,0,-1,"R","R","R","R","R","R","S","S","S","S","S","S","RS","RS","RS","RS","RS","RS",0,0,0,0,0,0,0,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,1,1,1.5,1.5,1.5,1.5,0.01,0.67,0,0.5,0,0
"Bacitracin_Curcumin","Bacitracin","Curcumin","Bacitracin-Curcumin","BAC","CCM",0,"other cell wall","food additive","food additive-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","food additive","antibiotic-food additive",0.092499081,0.081455209,0.086307792,0.069841948,0.025187355,-0.038851373,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","S","R","RR","RR","RR","RR","RS","RR",1,1,1,1,0,1,5,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,200,200,200,200,200,200,0.89,0.91,0.99,1,0.55,0.77
"Bacitracin_Berberine","Bacitracin","Berberine","Bacitracin-Berberine","BAC","BBR",0,"other cell wall","food additive","food additive-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","food additive","antibiotic-food additive",0.084332192,0.059834156,-0.04208099,0.064492537,-0.037261138,0.02714474,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","R","R","R","R","R","R","RR","RR","RR","RR","RR","RR",1,1,1,1,1,1,6,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,200,200,200,200,200,200,0.8,0.85,0.9,0.89,0.76,0.88
"Bacitracin_Metformin","Bacitracin","Metformin","Bacitracin-Metformin","BAC","MF",0,"other cell wall","human drug","human drug-other cell wall",0,"cell wall","human","cell wall-human",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",0.048305656,0.064433253,0.06294611,0.134516628,-0.032872421,-0.053123367,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"R","R","R","R","R","R","S","S","S","S","S","S","RS","RS","RS","RS","RS","RS",0,0,0,0,0,0,0,300,300,300,300,300,300,0.73,0.79,0.83,0.78,0.9,0.91,12916,12916,38748,38748,25832,25832,0.54,0.27,0.67,0.63,0.48,0.58
